date,sec_mul,ret_floating,ret_fixed,ret_currency,sec_bottom_floating
7/31/2015,4.847743207,-0.005250615,0.006102381,0.000521154,10990.12659
8/7/2015,4.808292719,0.011464977,0.00235225,0.000521154,10999.6254
8/14/2015,4.808757992,1.27559E-05,0.00224906,0.000521154,11009.12422
8/21/2015,4.854150446,9.28947E-06,0.003412806,0.000521154,11018.62303
8/28/2015,4.847785363,0.006347023,-0.003412806,0.000521154,11028.12184
9/2/2015,4.860717245,0.003667845,0.004288506,0.000521154,11037.62065
9/11/2015,4.858098725,-0.001814206,0.005334898,0.000521154,11047.11947
9/18/2015,4.848512659,7.16928E-05,0.001546641,0.000521154,11056.61828
9/25/2015,4.847018438,0.005924655,0.000675904,0.000521154,11066.11709
9/30/2015,4.859270919,-0.000295012,0.003180266,0.000521154,11075.61591
10/9/2015,4.853095288,0.000353851,-0.000481209,0.000521154,11085.11472
10/16/2015,4.851498007,-0.001411646,0.003363609,0.000521154,11094.61353
10/23/2015,4.850578207,-0.000373116,0.00239567,0.000521154,11104.11235
10/30/2015,4.846929988,0.000229468,0.008577199,0.000521154,11113.61116
11/6/2015,4.866861035,0.000281317,0.003504953,0.000521154,11123.10997
11/13/2015,4.871795542,0.00016876,-0.001230071,0.000521154,11132.60878
11/20/2015,4.894345896,-0.000569891,9.47E-05,0.000521154,11142.1076
11/27/2015,4.884195405,-0.00394208,-0.000757648,0.000521154,11151.60641
