日期,黄金收益率,中证500收益率,中证全债收益率
2015/8/21,0.034309516,-0.117369488,0.001569385
2015/8/28,-0.022958442,-0.101145424,0.003254384
2015/9/2,0.005736381,-0.105268388,0.002402835
2015/9/11,-0.0295323,0.060558101,0.000539342
2015/9/18,0.016020897,-0.070293779,0.001736943
2015/9/25,0.016839489,0.011843866,5.98E-05
2015/9/30,-0.026084025,0.002512941,0.00167404
2015/10/9,0.017653167,0.056553767,0.00173093
2015/10/16,0.02542517,0.08925897,0.003515462
2015/10/23,8.29E-05,0.012865446,0.002731267
2015/10/30,-0.023134328,-0.007461233,0.003434391
2015/11/6,-0.028138528,0.051077139,-0.001593296
2015/11/13,-0.019520503,0.01614911,-0.001654944
2015/11/20,0.003874933,0.031605197,0
2015/11/27,-0.011846133,-0.055103141,0.002427328
2015/12/4,-0.003951149,0.018378226,0.003366407
2015/12/11,0.017940858,-0.029418186,0.003001942
2015/12/18,-0.007173855,0.056053603,0.002053991
2015/12/25,0.018510259,0.01204644,0.006676428
