date,000300.SH,000905.SH,399314.SZ,399316.SZ,399372.SZ,399373.SZ
2006/11/10,1504.062,1498.871,1403.445,1050.07,1449.5688,1724.9786
2006/11/17,1562.084,1476.745,1456.509,1033.88,1504.9849,1778.2889
2006/11/24,1636.58,1532.019,1525.729,1064.518,1575.7288,1871.8116
2006/12/1,1729.224,1629.207,1607.71,1118.953,1650.7681,1971.8662
2006/12/8,1711.584,1571.183,1594.46,1082.15,1645.6218,1960.0412
2006/12/15,1867.636,1689.671,1739.315,1155.063,1783.0241,2138.135
2006/12/22,1895.644,1728.396,1768.92,1190.222,1808.8469,2134.4688
2006/12/29,2041.047,1726.146,1913.744,1180.892,1975.7989,2340.5555
2007/1/5,2072.883,1770.475,1940.04,1208.295,1992.4253,2482.3082
2007/1/12,2173.747,1881.753,2030.394,1287.948,2064.2449,2535.7291
2007/1/19,2396.093,2159.638,2224.796,1475.753,2232.4739,2755.896
2007/1/26,2512.922,2186.27,2342.381,1496.969,2419.4011,2886.2483
2007/2/2,2298.003,2127.104,2133.811,1476.144,2160.3175,2646.8447
2007/2/9,2397.245,2287.381,2214.258,1578.666,2207.2458,2724.9836
2007/2/16,2676.735,2541.409,2467.811,1755.694,2467.6671,3120.7648
2007/3/2,2508.729,2503.677,2315.827,1737.718,2275.1308,3052.6623
2007/3/9,2611.393,2638.047,2403.861,1839.039,2374.5233,3116.3538
2007/3/16,2604.226,2710.861,2393.83,1904.401,2335.0959,3095.5706
2007/3/23,2716.266,2897.999,2506.659,2044.848,2438.8471,3291.8111
2007/3/30,2781.784,2926.064,2571.034,2056.84,2511.0748,3367.219
2007/4/6,2972.008,3182.797,2736.195,2231.788,2631.9704,3604.5456
2007/4/13,3169.233,3358.632,2906.951,2357.277,2822.4263,3864.9618
2007/4/20,3289.282,3614.391,3011.931,2543.963,2877.673,4106.4484
2007/4/27,3470.523,3845.813,3179.36,2716.918,2991.5873,4403.4161
2007/4/30,3558.709,3903.689,3242.706,2759.653,3022.0688,4468.6972
2007/5/11,3702.612,4109.403,3386.65,2908.162,3212.8071,4749.7535
2007/5/18,3776.629,4235.185,3450.708,2998.307,3277.6436,4857.1378
2007/5/25,3985.252,4649.857,3639.772,3271.696,3411.3763,5090.6603
2007/6/1,3803.954,3960.442,3499.859,2725.114,3425.7157,4734.0366
2007/6/8,3837.867,4002.868,3540.518,2738.548,3434.3277,4798.2396
2007/6/15,4099.381,4316.53,3777.326,2969.04,3679.1358,5165.995
2007/6/22,4051.426,4123.215,3756.702,2849.231,3658.096,5063.4661
2007/6/29,3764.078,3585.486,3520.026,2470.695,3515.7623,4664.6893
2007/7/6,3710.283,3591.377,3455.92,2464.586,3477.846,4583.5775
2007/7/13,3820.124,3655.845,3562.799,2514.958,3607.6173,4735.6883
2007/7/20,3971.884,3788.744,3707.251,2594.352,3754.2733,4784.8395
2007/7/27,4307.143,4269.767,4008.528,2947.513,4057.7572,5321.7211
2007/8/3,4598.379,4408.047,4283.197,3053.742,4466.8493,5638.5895
2007/8/10,4726.683,4348.811,4403.668,3002.615,4628.3641,5911.8198
2007/8/17,4626.583,4390.883,4296.255,3038.584,4460.0657,5726.9592
2007/8/24,5217.581,4742.953,4843.279,3265.262,5119.3806,6455.7792
2007/8/31,5296.813,4897.636,4899.509,3381.195,5119.3032,6599.619
2007/9/7,5294.795,4939.231,4887.22,3411.455,5060.25,6833.9312
2007/9/14,5397.278,4936.694,4965.105,3399.44,5166.6787,7079.6635
2007/9/21,5468.098,5028.843,5016.341,3450.071,5167.472,7206.8548
2007/9/28,5580.813,5083.65,5126.314,3506.626,5333.7368,7274.3331
2007/10/12,5737.221,4891.386,5294.459,3386.532,5621.8154,7422.2242
2007/10/19,5614.06,4813.952,5192.768,3336.951,5544.5411,7305.6362
2007/10/26,5394.807,4228.946,5029.677,2911.706,5479.2055,6859.8967
2007/11/2,5472.93,4329.631,5085.789,2999.973,5598.3755,6910.1173
2007/11/9,5040.525,4153.236,4690.151,2887.723,5097.8095,6340.9978
2007/11/16,5007.662,4217.228,4657.648,2943.051,5027.6828,6280.1612
2007/11/23,4856.161,4193.98,4505.33,2939.233,4850.5675,6259.8686
2007/11/30,4737.408,4122.932,4396.666,2897.814,4670.466,6094.6822
2007/12/7,5041.35,4362.22,4675.009,3066.95,5005.3732,6552.5968
2007/12/14,4977.652,4499.53,4593.739,3186.313,4866.3725,6455.1826
2007/12/21,5101.852,4691.533,4698.232,3328.74,4947.0564,6714.2228
2007/12/28,5338.275,4947.603,4899.228,3507.841,5163.44,6999.6204
2008/1/4,5483.65,5243.032,5011.106,3716.231,5258.2327,7151.9177
2008/1/11,5699.147,5376.797,5220.318,3796.186,5448.3349,7507.1734
2008/1/18,5414.468,5317.448,4962.906,3788.153,5106.2713,7150.8164
2008/1/25,5077.429,5096.69,4659.206,3605.419,4814.9834,6708.9855
2008/2/1,4571.945,4456.927,4199.464,3138.469,4427.4568,6000.4254
2008/2/5,4921.829,4838.995,4519.376,3417.667,4725.5709,6539.9908
2008/2/15,4813.311,4886.016,4422.896,3475.175,4632.7979,6456.052
2008/2/22,4702.241,5029.198,4290.916,3587.13,4519.1528,6249.0599
2008/2/29,4674.55,5057.617,4273.242,3624.565,4455.082,6230.4252
2008/3/7,4621.685,5115.916,4217.661,3693.991,4400.1222,6098.9702
2008/3/14,4157.871,4662.316,3782.935,3373.965,3951.0755,5462.7421
2008/3/21,4037.83,4405.856,3693.921,3182.852,3895.9967,5383.7687
2008/3/28,3918.156,4241.452,3600.32,3066.282,3777.0872,5236.2834
2008/4/3,3650.698,3588.762,3415.183,2580.917,3526.1496,4981.8867
2008/4/11,3783.728,3862.363,3506.368,2770.886,3661.3836,5098.8026
2008/4/18,3272.499,3338.274,3055.208,2397.081,3185.2009,4382.9345
2008/4/25,3803.07,3756.33,3562.168,2683.437,3685.2381,5190.2557
2008/4/30,3959.119,3903.178,3706.82,2790.661,3859.0586,5401.3076
2008/5/9,3878.924,3986.24,3585.258,2863.428,3799.0777,5236.2878
2008/5/16,3936.121,4071.91,3628.442,2953.94,3846.4947,5302.2655
2008/5/23,3675.147,3829.645,3396.218,2784.295,3571.8021,5062.5691
2008/5/30,3611.33,3755.631,3349.746,2731.62,3522.6132,4983.5597
2008/6/6,3489.502,3629.923,3245.568,2641.223,3449.6124,4790.9077
2008/6/13,2979.117,3045.105,2777.437,2218.717,2961.1441,4097.3969
2008/6/20,2849.668,2764.28,2700.971,2012.126,2869.7511,4054.1906
2008/6/27,2816.021,2792.705,2659.235,2018.094,2784.1214,3925.4342
2008/7/4,2741.852,2941.085,2577.572,2125.157,2751.1038,3755.4132
2008/7/11,2953.498,3132.733,2779.784,2261.65,2988.9949,4049.9823
2008/7/18,2815.462,3015.798,2664.037,2188.986,2866.6086,3862.4538
2008/7/25,2939.202,3172.168,2778.478,2313.472,2963.9883,4068.7145
2008/8/1,2840.788,3063.812,2690.427,2240.96,2831.3138,3949.8049
2008/8/8,2591.462,2711.964,2477.287,1973.572,2542.5724,3668.5835
2008/8/15,2447.615,2473.717,2344.869,1804.476,2394.2542,3475.8201
2008/8/22,2404.928,2382.523,2303.551,1743.631,2334.6165,3414.8226
2008/8/29,2391.64,2307.158,2308.092,1693.464,2337.2254,3426.0756
2008/9/5,2183.432,2148.741,2107.422,1580.515,2123.1362,3167.087
2008/9/12,2077.846,2038.66,2013.375,1495.523,2046.127,3018.4759
2008/9/19,2073.113,2086.826,1999.293,1531.477,2044.203,3007.0825
2008/9/26,2243.657,2136.001,2164.187,1559.69,2288.2963,3307.2529
2008/10/10,1906.96,1837.404,1840.943,1351.905,1919.4578,2825.4664
2008/10/17,1833.262,1726.4,1775.797,1275.056,1825.5201,2731.701
2008/10/24,1781.598,1741.181,1712.216,1294.08,1799.3683,2613.1713
2008/10/31,1663.66,1562.022,1605.731,1166.651,1674.437,2450.7046
2008/11/7,1677.827,1561.221,1629.796,1176.458,1654.9411,2517.8898
2008/11/14,1943.654,1867.485,1877.826,1406.988,1958.2227,2867.677
2008/11/21,1920.735,1921.04,1854.53,1446.162,1929.0834,2803.2671
2008/11/28,1829.924,1841.45,1771.955,1385.485,1900.56,2675.6416
2008/12/5,2013.175,2098.656,1934.897,1573.488,2096.5376,2909.7323
2008/12/12,1960.38,2031.992,1882.597,1525.074,2023.2205,2813.977
2008/12/19,2052.114,2194.994,1967.777,1646.161,2124.7722,2908.0044
2008/12/26,1862.096,1983.757,1787.55,1494.653,1895.3417,2650.8106
2008/12/31,1817.722,1939.433,1752.026,1460.917,1832.0032,2586.1288
2009/1/9,1918.365,2107.766,1840.072,1595.682,1942.675,2712.0113
2009/1/16,1990.214,2195.634,1905.629,1664.756,2018.8868,2844.0677
2009/1/23,2032.682,2238.082,1947.454,1694.415,2074.1341,2943.781
2009/2/6,2237.28,2493.74,2141.084,1892.007,2300.699,3198.4166
2009/2/13,2399.065,2805.01,2286.206,2119.732,2527.236,3332.5558
2009/2/20,2344.32,2776.955,2229.634,2109.374,2478.9852,3273.8307
2009/2/27,2140.489,2416.949,2045.392,1833.433,2205.4244,3029.3439
2009/3/6,2286.576,2653.469,2178.828,2017.032,2402.5259,3237.2468
2009/3/13,2205.422,2569.629,2103.596,1955.202,2288.8521,3088.6867
2009/3/20,2379.838,2784.106,2262.548,2112.034,2515.6413,3298.3151
2009/3/27,2498.931,2877.88,2377.646,2190.478,2640.1317,3488.6767
2009/4/3,2570.503,2934.253,2450.007,2238.517,2712.1298,3569.0899
2009/4/10,2595.53,3009.376,2471.956,2301.82,2751.3683,3531.5066
2009/4/17,2650.691,3119.419,2518.136,2391.634,2841.4311,3618.0825
2009/4/24,2572.888,3036.761,2446.722,2326.462,2711.3708,3522.0229
2009/4/30,2622.926,3086.217,2496.899,2355.17,2769.9402,3584.3947
2009/5/8,2789.219,3257.588,2653.866,2496.552,2944.1244,3828.1119
2009/5/15,2796.116,3270.738,2659.485,2502.48,2960.917,3846.2279
2009/5/22,2740.677,3254.534,2602.169,2489.617,2894.4023,3750.8422
2009/5/27,2759.712,3276.748,2627.119,2506.294,2930.4595,3786.1523
2009/6/5,2939.306,3355.778,2807.907,2558.858,3117.7332,4063.8309
2009/6/12,2906.286,3309.587,2789.454,2528.183,3095.8946,4026.43
2009/6/19,3080.001,3434.055,2965.01,2621.063,3269.856,4297.3457
2009/6/26,3128.421,3448.461,3017.081,2639.341,3303.3965,4393.7577
2009/7/3,3327.135,3584.858,3213.463,2724.442,3567.8844,4633.1761
2009/7/10,3398.31,3719.97,3273.628,2830.599,3691.5474,4640.1862
2009/7/17,3519.809,3852.863,3383.79,2928.416,3778.3801,4753.3232
2009/7/24,3667.556,3907.967,3524.99,2976.982,3905.3335,4951.0507
2009/7/31,3734.622,3928.584,3592.689,2991.945,3980.8537,5184.4385
2009/8/7,3555.095,3893.125,3406.47,2954.908,3781.6392,4820.9444
2009/8/14,3344.462,3609.698,3207.244,2739.692,3603.1446,4550.3505
2009/8/21,3203.624,3468.042,3077.153,2625.545,3395.634,4410.8675
2009/8/28,3046.781,3531.41,2918.544,2684.041,3196.4152,4102.999
2009/9/4,3077.142,3489.063,2957.418,2654.985,3243.169,4178.1475
2009/9/11,3238.133,3641.816,3111.496,2766.711,3442.5913,4388.6397
2009/9/18,3199.689,3739.732,3065.495,2854.151,3380.7389,4267.7873
2009/9/25,3058.528,3536.811,2940.997,2696.886,3229.5131,4123.7199
2009/9/30,3004.805,3400.623,2894.675,2577.913,3190.3726,4079.8919
2009/10/9,3163.708,3576.444,3045.178,2712.692,3372.3928,4268.148
2009/10/16,3241.709,3716.897,3116.427,2831.809,3459.8898,4346.0957
2009/10/23,3413.252,3908.435,3277.056,2980.516,3652.9362,4551.3786
2009/10/30,3280.372,3827.683,3151.395,2915.199,3517.3853,4397.5084
2009/11/6,3483.021,4145.137,3339.376,3146.423,3729.3715,4610.7377
2009/11/13,3518.722,4267.008,3370.723,3249.091,3751.8873,4623.4483
2009/11/20,3631.013,4508.293,3471.548,3436.385,3870.2303,4782.2244
2009/11/27,3382.51,4215.338,3236.705,3199.206,3613.0413,4482.9036
2009/12/4,3643.491,4506.082,3489.827,3433.995,3925.7845,4789.9594
2009/12/11,3575.02,4534.763,3416.762,3453.633,3846.9119,4674.2394
2009/12/18,3391.735,4203.48,3256.448,3211.712,3620.7889,4605.2191
2009/12/25,3424.783,4376.193,3279.954,3333.901,3663.2645,4621.6179
2009/12/31,3575.684,4485.255,3431.222,3418.972,3810.1467,4875.0831
2010/1/8,3480.13,4514.452,3329.261,3431.48,3692.888,4683.236
2010/1/15,3482.738,4747.648,3319.218,3613.95,3648.265,4590.773
2010/1/22,3366.197,4537.88,3219.968,3464.779,3517.161,4548.796
2010/1/29,3204.155,4374.649,3061.176,3319.783,3335.729,4243.658
2010/2/5,3153.087,4311.293,3016.984,3293.363,3285.425,4194.109
2010/2/12,3251.278,4416.219,3106.721,3375.773,3393.457,4311.464
2010/2/26,3281.666,4634.671,3125.75,3577.614,3415.322,4355.871
2010/3/5,3259.764,4604.586,3105.421,3556.733,3399.344,4339.776
2010/3/12,3233.126,4492.861,3087.181,3477.324,3382.746,4333.272
2010/3/19,3293.871,4663.903,3143.108,3615.527,3443.024,4384.405
2010/3/26,3275.002,4686.931,3125.199,3628.714,3418.974,4376.903
2010/4/2,3407.346,4843.175,3248.59,3758.026,3580.368,4538.955
2010/4/9,3379.17,4939.176,3213.165,3828.459,3516.29,4466.288
2010/4/16,3356.332,4898.67,3190.741,3811.967,3472.872,4389.789
2010/4/23,3190.003,4864.164,3022.777,3785.887,3253.769,4026.941
2010/4/30,3067.365,4438.681,2921.011,3437.814,3159.475,3998.659
2010/5/7,2836.789,4350.758,2692.127,3372.52,2862.999,3680.123
2010/5/14,2868.023,4184.841,2734.723,3229.945,2921.164,3777.676
2010/5/21,2768.791,3982.385,2646.582,3041.616,2835.715,3672.601
2010/5/28,2850.302,4235.322,2715.954,3247.577,2912.388,3723.823
2010/6/4,2744.391,4089.035,2621.814,3120.676,2803.181,3554.531
2010/6/11,2758.866,4197.995,2628.952,3212.637,2800.335,3531.76
2010/6/18,2696.166,3972.286,2580.753,3056.151,2757.444,3513.655
2010/6/25,2736.287,4028.433,2626.229,3099.467,2804.119,3593.317
2010/7/2,2534.105,3585.576,2448,2750.136,2599.283,3405.178
2010/7/9,2647.104,3807.604,2557.359,2916.509,2746.711,3561.634
