,sharpe,jensen,sortino,ppw,stability
162204.OF,2.51552461085,,,,
112002.OF,2.71602496563,,,,
213002.OF,2.50382258227,,,,49.0
161706.OF,2.93741428037,0.00101796977147,0.422497370457,0.00180797719693,47.0
160505.OF,4.39450218639,0.00824133505564,0.636546659465,0.00812238177644,47.0
519688.OF,2.93698949692,0.00124297545235,0.437713423289,0.00178049819045,
200007.OF,2.81219773205,,0.409111365773,0.00121126688869,53.0
070003.OF,3.15102022171,0.00254954857028,0.431321692574,0.00256206294829,52.0
290002.OF,2.62879418842,,,,52.0
121002.OF,2.76619340063,,,,52.0
002001.OF,3.56536440512,0.00498020616257,0.508272809162,0.00508365416204,
110009.OF,2.85130667804,,0.422846200166,0.00143944544186,52.0
163402.OF,3.55458713533,0.0042088353136,0.494010413596,0.00461566410277,51.0
410001.OF,2.65596559394,,,,49.0
100026.OF,2.62945619931,,,,
373010.OF,3.10366415402,0.00153955608929,0.424905439691,0.00115500589624,49.0
200001.OF,2.64576521297,,,,53.0
260108.OF,2.50412731868,,,,47.0
