,sharpe,jensen,sortino,ppw,stability
377010.OF,0.818554206895,0.00532075819286,,,52.0
481013.OF,0.959210681865,,0.110989246616,0.00299119827789,54.0
070001.OF,1.36214182089,0.00822509440022,0.178817415758,0.00650905611887,54.0
690004.OF,0.964999837845,0.00599288594675,0.119612646612,0.00439120309522,
000165.OF,1.70593037291,0.00686362571978,0.201274691932,0.0062310726999,53.0
240005.OF,0.685569460207,,,,52.0
000431.OF,2.86944662301,,0.729585729321,,
040007.OF,1.16093741879,0.006546817815,0.153210679181,0.00561797707796,54.0
000940.OF,0.735838941164,,,,
550002.OF,1.17531497308,0.00672311753829,0.140941218664,0.00638646604301,
410001.OF,0.757390441053,0.00436665208324,,0.00273020137238,
000663.OF,3.036266254,0.0116917486514,0.521877977149,0.0128787335924,51.0
519971.OF,2.41258928953,,0.438584493815,,
206009.OF,1.1118065099,0.00577599176738,0.131802056544,0.00435329477367,53.0
420001.OF,1.04866483244,0.00540985975685,0.130772522385,0.00407253989755,52.0
519127.OF,3.72176902084,,1.0643043557,0.0031111205906,
180001.OF,0.901455869904,0.0041235039738,0.115377574111,0.0031485434101,54.0
519120.OF,2.32514020527,0.0142359989442,0.353164857264,0.0141527987334,52.0
519099.OF,0.831266624868,0.00440561296221,0.112273781428,0.00314763674086,
530019.OF,0.671101404305,,,,
160611.OF,0.61452371914,,,,50.0
000714.OF,2.01848766911,,0.457604477759,,
481017.OF,1.19690632446,0.00722776596355,0.145085535951,0.00585105334315,53.0
470009.OF,1.27674739743,0.00907362873078,0.159394769515,0.00725909991465,
162204.OF,0.387998246512,,,,55.0
000263.OF,0.92603441239,0.00673049956941,0.108056693748,0.00409881049022,
000963.OF,0.839108118288,,0.114285032593,,51.0
000433.OF,0.862513992234,0.00377147011285,0.130464635419,0.00367689971221,51.0
470098.OF,0.865912438124,0.00506510903526,,0.00359496206947,
213002.OF,0.862429145755,0.00535877613438,,0.00366901289484,52.0
000458.OF,0.257133004642,,,,53.0
210005.OF,1.40066086808,0.0100375090355,0.172353539205,0.00768968219315,51.0
233008.OF,0.964561680314,0.00475831154381,0.146305154388,0.00384467284206,51.0
530016.OF,0.735674195897,,,,53.0
000259.OF,2.61108862284,0.00832111563653,0.386702119264,0.00853200969023,52.0
460009.OF,1.23191248789,0.00694557549964,0.144067060264,0.00612474302392,
290002.OF,0.777474811786,0.00388751305043,,,54.0
530011.OF,0.649889233005,,,,51.0
050009.OF,0.758723196284,0.00399990778793,,,49.0
000679.OF,2.04037368979,,0.285281794595,,49.0
200001.OF,2.5546300368,,0.43369529401,,
000336.OF,1.09792791522,0.00756019001054,0.143700862032,0.0059539402973,
630015.OF,0.678384292212,,,,
160613.OF,1.06385341368,0.00482755635213,0.122586625421,0.00396960483806,49.0
213006.OF,0.651996459223,,,,54.0
519033.OF,-0.180500790433,,,,
166801.OF,1.26655577898,0.00551198070175,0.15748504314,0.00474657335662,50.0
530001.OF,1.08758787634,0.00560213638646,0.137905393171,0.00442569752966,52.0
610007.OF,1.0080026372,0.00685929645972,0.123300478745,0.00351569954442,50.0
161903.OF,1.43326379193,0.00851127643475,0.170889592033,0.00685758031569,
233011.OF,1.03987622495,0.00757612126537,0.126451345627,0.00606622376169,53.0
080012.OF,1.4169968708,0.00956739402252,0.180058239345,0.00818468978772,50.0
630001.OF,0.588995140836,,,,
000215.OF,1.42317959927,,0.819746555082,,49.0
000690.OF,0.469461685474,,,,49.0
163822.OF,1.13487244403,0.00886762631512,0.135689839602,0.0068380176454,53.0
000805.OF,1.21751575512,0.00986498519452,0.151997007469,0.00782054466542,54.0
450002.OF,1.08517859086,0.00531335937977,0.130338047542,0.00421209586278,57.0
163805.OF,1.00686571227,0.00457485303222,0.125795548963,0.00362953052973,53.0
110002.OF,0.739642666572,,,,
000870.OF,1.4742070744,0.007625414371,0.20403388875,0.00657174858065,51.0
000843.OF,2.64983086931,,0.665546867218,,
610001.OF,0.656904954823,,,,55.0
519039.OF,1.25312671217,0.00416480172087,0.158424325559,0.00360441704849,50.0
166020.OF,1.89555276185,,0.256452593995,,
121005.OF,0.821320470818,,,,56.0
000994.OF,0.360206479833,,,,51.0
213008.OF,0.8310200513,0.0055892487653,,0.00296720972064,52.0
379010.OF,0.901979833724,0.00566090191533,0.110644963568,0.00365990529453,50.0
000845.OF,1.39374412562,0.00573508690679,0.164319004554,0.00472323120842,56.0
040001.OF,0.811328641658,,,,52.0
000557.OF,3.38379248995,,0.648504371633,,
519113.OF,1.92810533133,0.0128546597252,0.242396199574,0.0117079542118,
180013.OF,1.02330361011,0.00520707844007,0.121108665093,0.00359575850245,51.0
720001.OF,1.05627801295,0.00654794304864,0.14502871125,0.0052067514873,52.0
240002.OF,1.2149544249,0.00396634642127,0.147187474335,0.0035485605453,
519674.OF,1.03808265368,0.00605107792391,0.123582471713,0.00460575349379,52.0
450004.OF,0.59465876336,,,,52.0
202027.OF,0.891172679991,0.00431329821189,0.115555465266,0.00275535640519,50.0
000554.OF,0.765153916747,0.00404140934712,,,52.0
000969.OF,0.190680267053,,,,50.0
000083.OF,1.02455022405,0.00739209453104,0.129960754971,0.00547832122765,
000841.OF,2.93570348268,,0.72344651033,,
620004.OF,0.673047909812,,,,53.0
257030.OF,0.897941565895,0.0046459127244,0.107400577262,0.00356365381315,51.0
000567.OF,1.22990813346,0.00790233326518,0.159357005664,0.00666306214376,51.0
000279.OF,2.07749763796,0.00930706709396,0.296913174802,0.00891370663301,
000117.OF,1.09998469107,0.0067462416439,0.134798466567,0.0049528608701,51.0
375010.OF,0.857404760329,0.00467582529964,0.104722844861,0.00330479559992,
750005.OF,1.48401790735,,0.552692815715,,49.0
000173.OF,0.783797604397,0.00504622232739,,0.00270379389348,50.0
270022.OF,0.873701530072,0.00447852454674,0.107960744413,0.0030800886812,53.0
270041.OF,0.767149490534,,,,49.0
320018.OF,0.906304662293,,0.119628105901,0.0030638248589,54.0
519013.OF,0.0925021902472,,,,
540003.OF,1.19475155571,0.0063612200539,0.147680885079,0.0056696694126,53.0
000878.OF,0.544001170271,,,,
000480.OF,1.37727732022,0.00586690188206,0.18560093925,0.00541400960513,54.0
000020.OF,0.936922767462,0.00453623359884,0.108356956196,0.00330285135195,52.0
161605.OF,0.987990640442,0.00416796233788,0.12930180832,0.00349391307461,53.0
000928.OF,0.377138864966,,,,50.0
163804.OF,0.873850175955,0.00433581963094,0.112669566243,0.00309609694853,52.0
000538.OF,2.32662786111,,0.357278630215,,49.0
377530.OF,0.943167171166,0.00630128470286,0.114361464987,0.00459316548985,
530006.OF,1.00186593657,0.00498696623011,0.127387540328,0.00425092160203,55.0
400001.OF,1.13712301979,0.00785370105207,0.135728038308,0.00640567088099,55.0
165512.OF,1.02497319922,0.005383928153,0.122816440959,0.00419773253179,
530003.OF,1.06969350092,0.00500392980588,0.142289053516,0.00441686072479,53.0
200006.OF,0.730968498058,,,,52.0
233001.OF,1.21403135208,0.00620664423132,0.142570060569,0.00519337028887,54.0
090011.OF,0.987878836569,0.00396902240836,0.121615551824,0.00333396221056,53.0
000936.OF,0.875258159686,0.0042018920936,0.119520407764,0.00308206250734,54.0
660005.OF,1.30170935453,0.00869822773958,0.155036069054,0.00688616885877,52.0
000945.OF,0.806803959208,,0.112493091364,0.00264243545418,55.0
090004.OF,0.609632944921,,,,
040008.OF,0.981883037791,0.00442531733232,0.129393568527,0.00351973533017,49.0
290011.OF,0.835320177208,0.00474518745455,,0.00275646925947,51.0
519732.OF,1.51563014434,0.00746259892445,0.18406175777,0.00644636047663,50.0
217001.OF,1.08892740749,0.00494779896184,0.140189487026,0.00374272573934,53.0
000597.OF,1.98197992248,,0.464690117936,,
000547.OF,1.52774387776,0.0091937287391,0.186868148163,0.0079826492173,50.0
000531.OF,1.03977594149,0.00549927311414,0.147532811871,0.0048815891607,
630005.OF,1.07589319875,0.00605345316772,0.134657398502,0.0049158250151,
740001.OF,0.680662366132,,,,50.0
257040.OF,1.23243172702,0.00770267598552,0.15391129394,0.00628509180153,
000057.OF,0.794466941883,0.00385229470102,0.10484798808,,50.0
162207.OF,0.258529989582,,,,49.0
360012.OF,1.32169540417,0.00667977524584,0.164893675358,0.00589885027965,53.0
560002.OF,0.659208257769,,,,54.0
050018.OF,0.525238781229,,,,
233007.OF,1.12836444283,0.00858490634194,0.136935790251,0.00697872900387,53.0
519015.OF,0.75830947068,,,,51.0
233006.OF,0.973558967,0.00586801412163,0.121337025377,0.00431126175413,50.0
110010.OF,1.08232953932,0.00587510797295,0.13382703405,0.00472707270226,53.0
398001.OF,0.646680003438,,,,51.0
260104.OF,0.636573552405,,,,56.0
000535.OF,0.718984951539,0.00375769398947,,,53.0
050007.OF,-0.0127844859456,,,,
070003.OF,0.732490781491,,,,54.0
510081.OF,0.858028030657,0.00437892242913,0.107996484844,0.00315862784825,50.0
160627.OF,0.625163357937,,,,50.0
630011.OF,0.734311289695,0.00466365258394,,,
160220.OF,3.23198932978,,0.594827486668,,
700001.OF,0.904545603734,0.0049797823832,0.115886545012,0.00383006452932,49.0
121008.OF,0.911325298973,,,,55.0
350007.OF,2.48517323597,,0.398658784817,,
206007.OF,0.856146192338,,0.1093948264,0.00277435621209,51.0
690011.OF,0.865507928678,0.00459826880666,,0.00294729363767,
000512.OF,2.77693499398,,0.916027641533,0.00321247532251,
160211.OF,1.4236547629,0.0100507891713,0.17760270939,0.00843065465112,52.0
519688.OF,1.1020727862,0.00634742469004,0.141816997366,0.00487265401774,53.0
410006.OF,0.939782613813,0.00557784356875,0.119637785298,0.00448978601555,52.0
202011.OF,1.40633669397,0.00781027264769,0.174307644624,0.00683207157917,56.0
410009.OF,0.627061210473,,,,49.0
350002.OF,0.369272024884,,,,
160812.OF,0.507288683544,,,,
000825.OF,1.56597643821,0.00800052089515,0.185002057036,0.0073783182647,54.0
660004.OF,0.959132858554,0.00479680279174,0.119459351837,0.00337032363667,50.0
519056.OF,0.584911503879,,,,
100026.OF,1.03910923988,0.00668364000584,0.12530222411,0.00510206591706,
519915.OF,0.903309072837,0.00527710500651,0.105323887845,0.00332531902036,49.0
340007.OF,1.04674648138,0.00575852884761,0.128576818966,0.00392279840502,49.0
166005.OF,1.17304262435,0.00478430129774,0.147497404816,0.00417894836758,54.0
270001.OF,0.755280435658,,,,51.0
000017.OF,0.871514158604,0.00469563946118,0.105599266803,0.00305169837447,
160215.OF,1.08116281057,0.00629732200392,0.123715139053,0.00447557725745,49.0
000214.OF,1.86069323232,,0.456049325701,,
070021.OF,0.993430279866,0.00680573361198,0.115727628216,0.00513302681645,
770001.OF,0.687131641243,,,,54.0
002011.OF,1.099907331,0.0055324078533,0.131874806836,0.00445545852647,57.0
100022.OF,0.874969005213,0.00422380646069,,0.00293903330424,55.0
200011.OF,0.625940621664,,,,51.0
519125.OF,0.993509115684,0.0076357110761,0.122896874588,0.00522165844304,51.0
000011.OF,0.631180248958,,,,54.0
519664.OF,1.02108252683,0.0074156080383,0.127101622453,0.00542908586778,53.0
210008.OF,0.803005627018,0.00464238020903,,0.00331659028159,
310358.OF,0.600104037724,,,,49.0
040011.OF,0.948019496772,,0.113078418331,0.00277355151882,
100056.OF,2.02056369242,0.0114670492385,0.359513111622,0.0111470711638,49.0
000339.OF,0.913662292004,0.00377778426665,0.110619741787,,56.0
519656.OF,0.731282324926,,,,
160813.OF,0.336117121408,,,,54.0
000308.OF,1.37410447298,0.0082274793956,0.182047101726,0.00736763059477,52.0
570005.OF,1.2819483522,0.00688739128792,0.15349482251,0.00542174698889,52.0
310368.OF,0.786723656614,0.00397341636988,,,53.0
000886.OF,0.684990827827,,,,
580009.OF,0.98663794765,0.00493141721341,0.12019874291,0.00364875917311,54.0
070011.OF,0.879699832745,0.00486386337442,0.11055829734,0.00333238147943,55.0
020015.OF,1.20202705674,0.00714747184685,0.146722338223,0.0055210803444,
020023.OF,0.641439758787,,,,56.0
160910.OF,0.639992589775,,,,51.0
160605.OF,0.880363735906,0.00440112767435,0.105923901492,0.00275466387958,54.0
000591.OF,0.825524755325,0.00393792138325,,,53.0
163001.OF,1.18487588082,0.0059112619829,0.148270762515,0.00610636127816,54.0
050014.OF,1.13552653916,0.00720880230743,0.137563239727,0.00569202630124,50.0
530012.OF,1.26346016307,0.00541037532203,0.168450860231,0.00473619290852,55.0
020005.OF,0.336566826653,,,,54.0
166001.OF,1.2748557048,0.00707770491209,0.16032432257,0.00609216160039,
210002.OF,1.73246606447,0.00642406910176,0.238392546534,0.00605179496788,51.0
050201.OF,0.436490660525,,,,52.0
320006.OF,0.743004238403,,,,49.0
481008.OF,0.460699606909,,,,52.0
200008.OF,0.75801083176,,,,53.0
519130.OF,1.97802211746,0.00400551624128,0.478995705626,0.00465333836235,49.0
110023.OF,0.620040870255,,,,55.0
481006.OF,0.421141712471,,,,50.0
100029.OF,0.902706693936,0.00432938287271,,0.00293921872753,55.0
519002.OF,0.92108689407,0.00628366240064,0.114499707237,0.00469761448334,
