,sharpe,jensen,sortino,ppw,stability
202110.OF,-1.66396104423,,,,
100035.OF,-0.107579886792,0.000126098773117,-0.00340228010635,0.000143568642529,50.0
161821.OF,-0.947733587882,3.14366280427e-05,-0.100512424265,0.000132775187021,48.0
217024.OF,-0.847771736719,-0.000274561127544,-0.0853752700589,,
519977.OF,-0.216299024987,0.000415550909262,-0.0289019153693,0.000141400370583,53.0
675013.OF,-1.01622866599,,-0.119447996119,,47.0
720002.OF,0.129063308635,0.000584396710122,0.0382051873636,0.00069890067319,54.0
370021.OF,-1.65519241125,,,,53.0
121013.OF,-1.5930607576,,,,48.0
420108.OF,-1.97271600516,,,,49.0
206018.OF,-2.05820263462,,,,
550004.OF,-1.14323452015,-0.000197263762745,,-0.000219907159322,
253030.OF,-1.14469887509,,,,47.0
560005.OF,-1.75305700361,,,,
090019.OF,0.964154638857,0.00135955518551,0.279423890512,0.00173174572653,56.0
450001.OF,0.0080953608428,0.000417507934618,0.0063056641862,,
163812.OF,-1.17964046515,,,,49.0
675011.OF,-0.955015699662,,-0.109605636056,,47.0
000007.OF,-1.79304508378,,,-0.000260645476162,52.0
420102.OF,-0.153273483895,0.000283847050484,0.00589331793577,0.000252492569816,48.0
582001.OF,-1.38562955104,,,,
050116.OF,-1.38370806383,,,,
310508.OF,-0.0126048466379,0.000349304174916,0.0148448665836,0.000301898331093,
050016.OF,-1.38914237395,,,,
110038.OF,-1.75900526446,,,,48.0
050111.OF,-1.06870691214,,,,
090017.OF,-1.49880619609,,,,
162205.OF,0.544909791203,0.00160142559325,0.0805257227913,0.00102159645826,
270029.OF,-1.93551179571,,,,
050123.OF,-1.40669758378,,,,
690206.OF,-0.31154263009,0.000119552659082,-0.0307812011229,0.00029242218604,51.0
550005.OF,-1.3368203302,-0.000288779316027,,,51.0
261102.OF,-0.759829944936,-0.000241649723571,-0.0799766428423,,50.0
270030.OF,-2.03528421399,,,,
050106.OF,-1.14583787683,,,,
240012.OF,-0.02702928001,0.000361238846574,0.0150794714036,0.000255811259443,54.0
070025.OF,-2.34138186738,,,,48.0
166008.OF,-0.692690003114,3.54839824419e-05,-0.0236300554519,2.11748771205e-05,49.0
160721.OF,-1.26122367844,-0.000115157505294,,-1.55688580992e-05,48.0
000050.OF,-1.72429772288,-0.000282105001291,,-9.16765803975e-05,47.0
001021.OF,-1.66873826834,,,,
000003.OF,-1.05431249035,,-0.111612194876,,
519985.OF,-1.88662607223,-0.000188418990586,,-0.000199829866342,
001013.OF,-1.8217435075,,,,
217008.OF,-0.948671303644,-0.000283170250001,-0.108312728625,,47.0
511010.OF,-1.34029457106,-0.000192727448586,,-0.000192847372977,
161614.OF,-1.90774533765,,,,
550018.OF,-1.48130863097,,,,
000048.OF,-0.741000686428,-0.000137589348282,-0.0899171443661,,
163816.OF,-0.669096571323,,-0.078247372389,,
370022.OF,-1.85172226956,,,,54.0
000052.OF,-1.95123324784,,,-0.000163327373359,47.0
180025.OF,-0.96595992709,-6.49535607973e-05,-0.115203156699,0.000294646647084,
090002.OF,-1.30014075139,,,,
020034.OF,-0.738112779205,2.0998044768e-05,-0.0989555225366,0.000234325803676,53.0
070005.OF,-1.96489531317,,,,55.0
485019.OF,-1.88193449226,,,,
519519.OF,-0.689781320893,7.94939148384e-05,-0.065202225132,0.000203356283316,
040023.OF,-1.72860228452,,,,53.0
470059.OF,-0.853150275298,,-0.09941860011,,
160217.OF,-0.0837246260867,0.000299849554677,0.0284409770869,0.000370906764062,49.0
165509.OF,-1.48496957117,,,,
160720.OF,-1.19789543983,-8.44204370499e-05,,1.60247198459e-05,
530017.OF,-0.248919590511,0.000261865609636,-0.0109805967766,0.000236073809535,50.0
110017.OF,-1.14661231432,-0.000273762738272,,-0.000243342238635,53.0
400009.OF,-2.14095485351,,,,51.0
020033.OF,-0.603920918784,9.07479911363e-05,-0.0771908032158,0.000263329662301,54.0
206003.OF,-1.93719861999,,,,49.0
110018.OF,-1.27116054088,,,,53.0
070009.OF,0.00124084181254,0.000202697665879,0.0723527031073,0.000212017661565,53.0
320020.OF,0.277941860802,0.000632030673031,0.0589897586165,0.000282242972545,
690202.OF,-0.945549704685,,-0.106598118946,,49.0
253061.OF,-2.37177643066,,,,50.0
420002.OF,-0.302723181188,0.000209921474037,-0.01481907351,0.00017238183542,53.0
240013.OF,-0.126477685982,0.000293648687553,0.00188205253225,0.000194084028459,54.0
590010.OF,-0.143325732957,0.000254262615039,0.0227958867053,0.000222082145389,
700005.OF,-1.29994833355,,-0.110050773716,,50.0
151002.OF,-1.39416694425,,,,53.0
288102.OF,-2.3697366594,,,,
750002.OF,0.0310136850236,0.000309874481083,0.0443941138137,0.000466133598313,
253010.OF,0.0845669616666,0.000604889431992,0.0159473199869,0.00106175944713,
395012.OF,-1.27682570682,-0.000155913344862,,-0.000160733203112,
470078.OF,-1.01794194613,-0.000210787618821,,-0.000130380081102,51.0
660109.OF,-1.59127360704,,,,56.0
400016.OF,-1.15920167364,-0.000139956393214,-0.119624351694,-0.000224547808375,
240003.OF,-0.926309605732,-3.5991652719e-05,-0.0857714337073,-0.000101292854469,52.0
350001.OF,0.734823058897,0.00318999017835,0.105552983775,0.00128255501479,
202108.OF,-1.51346392431,,,-0.000234824941773,51.0
160124.OF,-1.76182045988,-0.000275319216092,,-0.000220957039344,51.0
372010.OF,-2.80600516009,,,,53.0
040040.OF,-1.93816714637,-0.000246510231456,,-0.000289216446548,52.0
121012.OF,-0.359738888594,0.000259532545185,-0.0203788585827,0.000445025746676,57.0
050023.OF,-1.33832072953,,,,
590009.OF,-0.0313930502021,0.0002762671935,0.0405270477532,0.00025130834714,
395001.OF,-1.02657974947,-0.000128025030938,,-0.000207237942392,49.0
630009.OF,-0.0858466431442,0.000409634056602,0.0100729001865,0.000542342955151,52.0
700006.OF,-1.42961864353,,-0.118440668458,,50.0
573003.OF,-1.99011845004,,,,54.0
531009.OF,-1.13651887423,,-0.116053762967,,54.0
040019.OF,-1.68624636097,,,,52.0
485011.OF,-0.233601779866,0.000277348044026,-0.00874889300023,0.000203007020801,52.0
519023.OF,-2.15659476744,,,,50.0
519683.OF,-0.566891247207,,-0.0621242555648,,
395011.OF,-1.12840364265,-9.40570187071e-05,-0.117149053259,-9.73009788892e-05,50.0
020020.OF,-0.857949420821,-0.000142020522572,-0.101143606215,-0.000127568269698,52.0
686868.OF,-1.81244096257,,,,50.0
200016.OF,-0.0601746171106,0.000214225913349,0.0211329342901,0.000168950889546,51.0
519111.OF,-0.836995633278,,-0.0958755709145,,
630107.OF,0.136522892404,0.00081302024653,0.0295985716163,0.000865792136242,52.0
161693.OF,-1.28236871046,-0.000145517406923,,-6.19437721432e-05,51.0
420009.OF,0.392383666415,0.000641669336123,0.0765093284385,0.000584508460013,51.0
202107.OF,0.149448579844,0.000706498340131,0.0297926202509,0.000448598434909,51.0
100073.OF,-1.3809947119,-0.000278680559145,,-4.3466818603e-05,48.0
360014.OF,-1.70511235726,,,,49.0
550019.OF,-1.71011821317,,,,48.0
610003.OF,-0.917407871754,-0.000300002891615,-0.104033994274,-0.000220300164877,49.0
161119.OF,-1.73421120386,,,-0.000268667881995,53.0
519188.OF,-0.440963663366,8.84809525223e-05,-0.0392630670442,0.000156884388941,
485105.OF,-1.21543229579,-0.000250283683366,,-0.00026563409837,49.0
217020.OF,0.245481402344,0.000746457768425,0.0429200118658,5.90258168273e-05,50.0
020035.OF,-1.59925041015,,,,50.0
206008.OF,-2.45528408016,,,,48.0
210006.OF,-1.0474485166,-8.15550490682e-05,,-0.000126346542145,52.0
163819.OF,-1.3146331008,,,-0.000220370325778,51.0
040036.OF,0.596095160666,0.000740739730371,0.089761797091,0.000168558207261,51.0
110007.OF,-0.724962310824,-0.000136153891387,-0.0765657921739,-0.000197133691624,52.0
180002.OF,-0.697697213195,7.81402093455e-05,-0.061638562939,9.71008350478e-06,55.0
410005.OF,-0.281555592821,0.000146797127388,-0.0301719046102,-0.000165575952313,50.0
040009.OF,-2.2157553053,,,,
180030.OF,-1.26158573299,,,,
162299.OF,-0.725361033781,8.03966280655e-05,-0.0744265133188,3.53718548364e-05,56.0
270045.OF,-2.62184193908,,,,48.0
202102.OF,-1.18925461553,-0.000294791273931,-0.118653081322,,50.0
485111.OF,-0.0763386748285,0.000369521441331,0.0126673411279,0.000325386960395,51.0
200009.OF,-0.758675365157,-0.000126372206083,-0.0764727015317,-8.27128092222e-05,50.0
050119.OF,-1.29423898818,,,,
519112.OF,-0.909111240568,,-0.107404900857,,48.0
100072.OF,-1.17347787723,-0.000201094668792,,3.57099703289e-05,
166010.OF,-0.955504855772,-0.000142171039155,-0.0833060201229,-0.000169431559029,48.0
519020.OF,-0.690212396601,,-0.0657847826564,,51.0
050027.OF,-0.705040122031,7.8037463365e-05,-0.0767498658573,0.000150259705441,54.0
233012.OF,-0.146062559844,0.000148280047781,-0.0203430131498,-0.000243987105379,
202105.OF,0.184045865924,0.000734537229358,0.0344655205705,0.000448151112069,52.0
450006.OF,-1.04729330586,-8.58426909402e-05,-0.119346880239,-4.79452036577e-05,51.0
510080.OF,-0.950406289617,-0.000209174354287,-0.106007810281,,49.0
410004.OF,-0.227389726383,0.000212762758145,-0.0221607492375,-9.88971857865e-05,51.0
040041.OF,-2.28286696053,,,,51.0
040037.OF,0.619357770975,0.000768937658175,0.0915923207218,0.000258776291529,51.0
163004.OF,3.53485566044,0.000221929344722,0.430549454669,0.000227378469652,50.0
092002.OF,-1.39219577279,,,,51.0
202101.OF,0.811580522114,0.00143366765452,0.115568107969,0.00112218245126,53.0
485119.OF,-1.77728616111,,,,
070015.OF,-1.31287786306,,,,47.0
