,sharpe,jensen,sortino,ppw,stability
519111.OF,4.03378333094,0.0018600422893,0.671454863135,,52.0
161693.OF,1.53783416945,,,,51.0
202107.OF,2.08219695214,0.00504561476046,,0.0125982200287,50.0
100073.OF,3.57421607962,,0.457132998967,,50.0
360014.OF,2.5652674397,,0.419036693743,0.00348322342927,50.0
519123.OF,3.42088950076,0.00155263620068,0.539614704216,0.0029905677627,55.0
485105.OF,2.68646699811,0.00174065659007,0.409345873865,0.00485264641051,50.0
675011.OF,0.893540501797,,,,51.0
000280.OF,2.27328218598,,,,48.0
485107.OF,3.08422953572,0.00174010929406,0.459638080511,0.00578013251484,49.0
270045.OF,1.65125513232,,,,51.0
610108.OF,1.36370114324,,,,50.0
163004.OF,4.29130046499,,0.644235944031,,51.0
202105.OF,2.11229748345,0.00514420889845,,0.0126379570708,49.0
510080.OF,2.8464982837,0.00388238130025,0.565182590173,0.00805383456317,51.0
040037.OF,2.66530843628,0.00292568157999,0.474818067913,0.00778519763689,52.0
410005.OF,2.63893462887,0.00432866315337,0.439338653322,0.0092478514251,
000181.OF,2.95862731165,,0.467027778039,,
000349.OF,0.968917622131,,,,
000153.OF,2.25300220985,,,,48.0
128013.OF,1.95570202845,,,,53.0
121009.OF,3.63148644821,0.00154644271287,0.809248138871,,55.0
530021.OF,1.62767360678,,,,52.0
040010.OF,3.08575961633,0.00360856729702,0.586999234323,0.00897950586766,
380009.OF,3.98341233001,0.00110893590781,0.560091325894,,53.0
001013.OF,3.49226291899,,0.511276095266,,55.0
070038.OF,1.83414108388,,,,52.0
519725.OF,1.43142413465,,,,
000028.OF,2.12759646106,0.00254454228454,,0.00684277504684,52.0
000126.OF,4.73383898798,0.0022859932424,0.894006611989,0.00294486875904,55.0
000149.OF,2.89138877305,0.00320251281974,0.566778099741,0.00908355703187,
610008.OF,1.45675801151,,,0.00245257836283,51.0
001001.OF,2.53473487093,,,,52.0
270049.OF,2.47709282148,,0.402033173435,,50.0
550015.OF,5.00627547592,,0.525148255947,,51.0
000474.OF,1.38004562139,,,,49.0
000080.OF,1.54450661107,0.00475067003616,,0.0115504272446,48.0
519723.OF,1.5779022412,,,,
261002.OF,1.46601460176,,,,52.0
160602.OF,2.63626913539,,,,53.0
582202.OF,2.24147234625,,,,52.0
380005.OF,2.18186047761,,,,52.0
270030.OF,2.12892222995,,,,52.0
541005.OF,2.64748765858,,0.454469814918,,54.0
161813.OF,1.89267864313,,,0.00334080893705,48.0
000277.OF,2.20689191951,,,,53.0
100018.OF,3.83822091105,0.00105817457652,0.557722272487,,55.0
400016.OF,1.38488118622,,,,
519976.OF,1.86774095343,0.00982193152899,0.378336507634,0.0317055065777,
519152.OF,5.02488593182,0.0014860017177,0.902570675394,,54.0
550006.OF,1.38670706371,,,,
160123.OF,1.2628533599,,,,50.0
217003.OF,2.82428538345,,0.431902960602,0.00304572013579,54.0
660009.OF,2.69441422126,0.00153287721111,0.441560070789,0.00439392446419,50.0
530008.OF,4.56190306309,0.00237178165466,0.874154492604,0.00425247985862,55.0
400013.OF,2.23032467869,0.00145507783323,0.436695137666,0.00378597863073,52.0
000385.OF,3.42636324978,0.00116698842874,0.502235189584,0.00346555281353,54.0
161625.OF,1.79646973255,0.00606951637544,,0.0212525718733,
630109.OF,2.34453909949,0.00159138694376,,0.00270533231882,55.0
000016.OF,1.26390769444,,,,50.0
090006.OF,0.575103323254,0.00103753457364,,0.00328163342783,48.0
160124.OF,1.14313720935,,,,52.0
161821.OF,0.946325170584,,,,52.0
550004.OF,1.89055384851,0.00113826049369,,0.00541502934046,51.0
253030.OF,2.91736421362,0.00123271191746,0.375781960204,0.00376091654871,54.0
310378.OF,1.96481906593,0.00132187214946,,0.00374821092224,
040009.OF,3.14316652187,0.0036839709663,0.597578346105,0.00906584094987,
690206.OF,2.62922911589,0.00431021500042,0.516572044584,0.0124521137328,53.0
450001.OF,1.6873737567,0.00475389393976,,0.0118619845234,
270043.OF,2.44692024121,,1.06139544189,,
000069.OF,3.12451101716,,0.397266733622,,54.0
000292.OF,1.69179980432,,,,52.0
050116.OF,1.67023301554,0.00302898567915,,0.00703907979354,
310508.OF,2.16204061294,0.00187756507453,0.387197916008,0.00530018411724,
000141.OF,2.89426281329,,,,49.0
110038.OF,1.75212782438,,,,
050111.OF,2.40371036828,0.0103811488982,0.517986846536,0.0260462412281,
162205.OF,0.81390181811,0.0026229122495,,0.0112448468855,
161115.OF,2.09842944414,0.00428330605941,0.435000286566,0.00932060223349,
261102.OF,1.40657653484,,,,
163806.OF,3.29609237678,,0.440320356791,,52.0
000131.OF,1.82701265892,0.00174231253628,,0.00864380867694,
070025.OF,1.05547402502,,,,
090002.OF,2.21953310832,0.00206932809361,,0.00855944732998,
000139.OF,3.09504970134,,,,52.0
000050.OF,1.51101709235,,,,
001021.OF,1.81056264595,,,,
531009.OF,3.0758660751,0.00191699163549,0.545448200792,0.00412366564144,
550018.OF,1.94346111408,,,0.00438401548195,48.0
166010.OF,2.76041437538,0.00156726823933,0.558986086913,,48.0
370022.OF,3.25819560589,0.00163005310594,0.491094362993,0.00362194982177,
000052.OF,1.45485577751,,,,
000004.OF,1.87280201929,0.0061829754883,,0.0116766523264,
000195.OF,4.24274538377,0.0024520055605,0.876291227349,0.00403470078026,
165509.OF,3.64848478406,0.00261094904461,0.654258943334,0.00684180214977,51.0
400009.OF,1.44549607502,,,,
164808.OF,3.28358835739,0.00156938655975,0.543986347296,0.00344725087778,50.0
700005.OF,1.63522377619,0.00100937135588,,,
288102.OF,2.56443185343,,0.399272074079,0.0030529403917,
253010.OF,2.97687642658,0.00233333266506,0.929492864078,0.00375181296326,
395012.OF,1.74656829812,,0.397067280188,,55.0
470078.OF,3.65410960348,,0.503424479844,,
000191.OF,2.40967101865,,,,
372010.OF,2.36475281778,,,0.00275946825601,
519683.OF,3.0806640005,0.00425843278581,0.566444032339,0.00957245030664,
590009.OF,3.07095485448,,0.421407584958,0.00257777461832,
485114.OF,3.05876734904,0.0054959565479,0.629774944811,0.0125079402394,
000026.OF,3.98046052092,0.00168779881412,0.559856774669,0.00345929963554,51.0
040019.OF,3.43381629251,0.00336311102175,0.727286671584,0.00619727304343,
000356.OF,2.56281932291,,0.398785120429,,
395011.OF,1.8455716237,,0.412387891169,,
420009.OF,2.1072090973,,,,
080009.OF,2.91650498494,0.00431235177631,0.607590263935,0.00986802465912,
161119.OF,1.50970464661,,,,
582002.OF,2.30175456613,,,,51.0
202101.OF,2.15963489054,0.00191700426984,,0.00298193858334,51.0
180030.OF,1.13843994109,,,0.00280567622631,
485111.OF,3.4484821441,0.00253200214476,0.82266611185,0.00441734983021,
200009.OF,2.61913232822,,0.379459206014,,
610003.OF,1.34194474812,,,0.00517032583687,
000406.OF,2.22996359472,,,,
450006.OF,3.60984800211,0.00161513442744,0.610653629988,0.00294167197834,
162299.OF,2.37612638083,0.00217752100682,0.379023503324,0.00520164990109,
070015.OF,2.1443710488,0.0011161318113,,0.00259866691687,
000084.OF,-0.252014106702,,,,50.0
000221.OF,2.39835997492,,,,50.0
050019.OF,1.90279300795,0.00964243200941,0.380779605048,0.0324116252478,
000110.OF,1.79068434091,0.00206299296374,,0.00302800480853,51.0
370026.OF,0.911478411729,,,,
217022.OF,3.61889765366,0.00130161371774,0.522198292111,0.00290387267469,
167701.OF,1.2386681147,,,,
320008.OF,3.30623126091,0.00270370682513,0.487586308766,0.00547608754093,
290007.OF,1.68609506612,,,,
000187.OF,2.42436390129,,,,
000435.OF,4.04147616721,0.00258717055561,0.761555807291,0.00279415877729,
100036.OF,2.68507605457,0.00274699411067,0.697025148589,0.00793181367043,
450018.OF,2.54497746764,0.00161409466699,0.521917221836,0.00439391605544,
001033.OF,2.8607863737,,0.44738129252,,
519681.OF,2.65490214545,,0.412394470047,0.00262660542722,53.0
070033.OF,0.279356640536,,,,
531021.OF,1.57661473584,,,,
000068.OF,1.46117987061,0.00749323088904,,0.028599474695,
100066.OF,1.75107669955,,,,
217011.OF,3.05544098132,0.00103429833353,0.419368471546,0.00319692882171,
630003.OF,2.12917361897,,,,52.0
485005.OF,2.62991316486,0.00167615636964,0.400716343377,0.00479874577836,
070026.OF,1.00802068783,,,,49.0
200113.OF,3.07786354646,0.00138229815385,0.447731351104,0.00478726393135,
180028.OF,1.76128570693,0.00161566192898,0.389798142981,0.0045844584963,50.0
161010.OF,3.53813779121,0.00104993790891,0.52920630573,,
000206.OF,2.43343552617,,,,53.0
163411.OF,1.91797624682,,0.460163328384,,
164902.OF,2.57077872304,0.00116973491178,0.381275993298,0.00287740651499,53.0
020012.OF,2.77381368991,,0.432507013647,,
180015.OF,2.52773178649,0.00132809769135,0.398218261358,0.00393031226804,
000346.OF,3.15922492927,,0.474934484082,,49.0
519188.OF,2.48668889669,,,,56.0
163910.OF,3.20188274608,,0.383685289206,,
000205.OF,2.33511965706,,,,52.0
519030.OF,1.51792741094,0.00135220328865,,0.00345251059828,51.0
630107.OF,2.66844230372,0.00275367536366,0.382785367482,0.00539798317627,55.0
202110.OF,1.85959310637,,,,51.0
000287.OF,1.35014016673,,,0.00255972314114,
217024.OF,3.52604817102,0.0038531500195,0.613880842721,0.00631431622437,49.0
040012.OF,1.84182371868,0.00336027373208,,0.0132003013132,53.0
420102.OF,1.33049260899,,,,48.0
163816.OF,2.62867291386,0.00991587977693,0.524700782879,0.0232594686282,
000123.OF,3.93386369243,0.002759805351,0.67023704297,0.00501106787532,54.0
090017.OF,1.95247853513,0.00883638942229,,0.0268657117491,
630009.OF,2.38243531687,0.00164261652486,0.375336474071,0.00274523209903,53.0
000473.OF,0.936923810481,,,,53.0
000213.OF,1.7505612689,,,,52.0
511210.OF,2.47666281934,,0.379677475564,,52.0
166008.OF,2.56371082808,,0.450943876656,,52.0
160721.OF,1.24008798647,,,,54.0
161614.OF,2.6053373249,,,,50.0
519519.OF,2.09703148025,,,,52.0
160217.OF,2.80951344317,,0.409187660604,,58.0
000085.OF,-0.383859442789,,,,55.0
000072.OF,2.87789571303,0.00424198824686,0.6964165425,0.00813264735496,51.0
550016.OF,2.49443310278,0.00389528489633,0.4539395101,0.0121771805363,52.0
020033.OF,3.14514850909,0.00165575866844,0.64947490644,0.00473773700242,52.0
206003.OF,2.05921197088,,,,54.0
110018.OF,3.15351840382,0.0020667716822,0.550308774414,0.00395687434779,56.0
070009.OF,3.24715670123,,0.488017519789,,55.0
690202.OF,1.95698810089,0.005812876977,,0.020718688566,48.0
240013.OF,2.23028273093,,0.393831549862,,51.0
485019.OF,0.307240754711,,,,51.0
000030.OF,3.59797980907,0.00265004099209,0.552108094737,0.00568021750853,
040040.OF,1.45374716525,,,,55.0
395001.OF,2.65520219739,0.00128196401201,0.390957651267,0.00338535936193,56.0
485011.OF,3.34491168176,0.0024386575972,0.806203792613,0.00440388067161,51.0
000152.OF,2.33721441445,,,,
000047.OF,2.78154447211,0.00225214878846,0.453805192559,0.00391768571004,48.0
519162.OF,4.59113384333,0.00148142871223,0.803350365248,,52.0
217020.OF,2.12637194242,0.00228437636772,,0.00678789731452,54.0
020035.OF,0.847714232519,,,,54.0
164105.OF,3.24225910119,0.00418734402439,0.518422549273,0.00989662301211,52.0
200017.OF,3.28891647042,,0.89533651838,,55.0
686869.OF,1.67927064704,0.0013531676096,,0.00369747147941,48.0
720002.OF,1.90021351399,,,,49.0
000087.OF,1.04915069808,,,,52.0
470010.OF,3.00312265163,0.00359207386549,0.501439815949,0.00709383257167,52.0
202102.OF,3.44594362269,0.00104461819574,0.510923964736,,56.0
050119.OF,1.91320428643,0.00971961474417,0.38448412084,0.0324638760774,
519112.OF,3.98085239569,0.00181651676444,0.679697911164,,
100072.OF,3.82915931398,,0.444462715611,,50.0
519662.OF,3.42490075267,0.00422072204266,0.718439324655,0.00768570534215,49.0
050027.OF,2.39328938833,,,,51.0
233012.OF,4.36105451739,0.00294776428088,0.761494627898,0.0046333925934,55.0
410004.OF,2.68102661909,0.00440890117336,0.446212515448,0.00933373021424,
519153.OF,4.87738172693,0.00140860462619,0.847876744678,,54.0
485119.OF,0.380729575653,,,,49.0
110035.OF,2.98754415655,0.0018714600582,0.543254800291,,49.0
100058.OF,4.17543747767,0.00112341352397,0.673174960742,,53.0
380006.OF,1.93029700945,,,,50.0
121013.OF,1.82703632178,,,,50.0
166003.OF,0.919546879002,,,,54.0
100068.OF,1.56181674166,,,,52.0
371120.OF,2.76574042196,,,0.00251017066046,56.0
620007.OF,1.25717859299,,,,54.0
161624.OF,1.80042098988,0.00612507806187,,0.0213351599911,
000253.OF,1.46875881764,,,,50.0
519726.OF,2.47862418303,0.00233242132309,0.469566074942,0.00675586016918,49.0
000272.OF,3.27316857501,,0.529697516471,,52.0
161820.OF,3.1891528576,,0.440100917272,,50.0
161713.OF,2.65121372521,0.00195734045358,0.413888147558,0.00563143372569,
000128.OF,2.05701977191,,,,58.0
000048.OF,2.74713949519,0.00219363384658,0.45006960611,0.0038899846795,
000405.OF,2.14191267548,0.00123724794433,,0.00320288797838,
530020.OF,2.6422321122,0.0113671228613,0.512674648459,0.0227344947307,
000125.OF,2.17212581889,,,0.00303683542857,51.0
160130.OF,2.05707113018,0.00475987491438,,0.0145055966805,50.0
320004.OF,2.72767480604,0.00194136653242,0.428324994506,0.00571854668362,
000104.OF,2.11056624304,0.000985587304871,,,50.0
519720.OF,1.61292893682,,,,51.0
000270.OF,3.66062242467,0.00248042784244,0.900295737491,0.0047881975227,49.0
050123.OF,2.20000974787,0.00385048603195,0.399267253348,0.0116873360495,
519660.OF,3.47754381836,0.00449087709641,0.84035267523,0.00848179638918,52.0
750002.OF,2.60184655262,,0.471380053243,,
000053.OF,2.13014150655,0.00325201292568,,0.0117571828276,
253021.OF,1.81200784544,,,,52.0
000260.OF,1.95268103166,0.00163786100411,,0.00474532746084,50.0
000386.OF,3.28990635339,0.00110996460613,0.469657065166,0.00344735073304,55.0
370025.OF,0.970274070254,,,,54.0
040036.OF,2.64254918557,0.00297230011681,0.465627432357,0.00782854868518,52.0
460003.OF,2.04197777299,,,,52.0
261001.OF,0.496734910385,,,,53.0
080010.OF,2.83000835734,0.00419758379479,0.598219170433,0.00989841647242,49.0
161216.OF,3.75947962986,0.00265426377869,0.89615720224,0.00374823259394,51.0
217018.OF,3.42185395925,0.00428432560882,0.651106770942,0.0092936628249,52.0
270009.OF,2.04253793753,,,,54.0
000348.OF,1.02420274092,,,,52.0
000148.OF,1.98936808531,,,,50.0
163826.OF,3.97235869674,,0.40871045105,,51.0
710301.OF,2.16615932685,0.00286796659857,0.390286852802,0.00485395388098,49.0
420108.OF,2.55651705682,,,,54.0
550019.OF,1.86809675199,,,0.00432853691947,54.0
519977.OF,1.90434761634,0.0100277713543,0.388624673607,0.0318884328451,
270029.OF,2.14221747288,,,,52.0
370021.OF,3.25560026814,0.00168367243873,0.478590976608,0.00382196620141,
000252.OF,1.65029156122,,,,
000007.OF,3.00527246433,0.0013138193109,0.375317178295,,53.0
582001.OF,1.65001155664,,,,
000396.OF,1.65766828751,,,,56.0
000005.OF,1.85075974048,,,,51.0
090019.OF,2.33579113288,0.00283019264389,0.394460839785,0.00565440979744,
511010.OF,1.29954506816,,,,51.0
000003.OF,1.84350132421,0.00611563412515,,0.0115937238419,
160915.OF,2.19915875564,0.0033454890969,,0.0112131809044,50.0
180025.OF,2.79868681796,,0.387423965449,0.00274644657413,54.0
070005.OF,2.41687774166,,,,
040023.OF,2.1976391572,0.0111994961189,0.422392231661,0.0321946049643,
000130.OF,1.86163798126,0.00182519874993,,0.00879075877833,50.0
000118.OF,2.6155014545,0.00264499305172,0.419875985107,0.00740525303084,54.0
000436.OF,4.0372028791,0.00221146982093,0.957656123654,0.0028502814947,49.0
000192.OF,2.33238263276,,,,49.0
320020.OF,2.21560654949,0.00212953480848,,,54.0
000196.OF,4.04367908703,0.00232007475938,0.82384939899,0.00407747574437,53.0
420002.OF,1.23071105167,,,,
590010.OF,3.12475850229,,0.416890984445,0.00254993222186,54.0
151002.OF,2.99070177065,0.00858059779825,0.725430358622,0.0195989873245,51.0
202108.OF,1.91397343556,,,,49.0
040013.OF,1.81549769441,0.00330982430822,,0.0131719098522,52.0
350001.OF,1.83118412417,0.00569383266069,,0.0104774200853,49.0
121012.OF,3.06877168057,0.00369450168058,0.743277840555,0.00898959764017,49.0
050023.OF,2.29082169796,0.00396571513505,0.41506768785,0.0118046551569,49.0
000407.OF,2.21880820499,,,,58.0
573003.OF,1.39750829338,,,,52.0
519023.OF,0.737328024466,,,,55.0
040026.OF,1.96376692359,,,,57.0
000166.OF,1.74573959519,0.00127226548171,,0.00359499855128,50.0
000109.OF,3.59103072679,0.00185563654597,0.579020313367,0.00422788679507,55.0
000194.OF,3.73528165408,0.00117465928695,0.735297021719,,49.0
206008.OF,3.22080711658,,0.448909382257,,57.0
210006.OF,0.161629586529,,,,53.0
519020.OF,2.40430362151,,0.458443018794,,52.0
519119.OF,1.92996071183,,,,50.0
110007.OF,4.14545906189,0.00306571140981,0.676962306852,0.00447147946226,55.0
180002.OF,1.78699910531,,,0.00284768909282,51.0
161826.OF,1.52878508365,0.00554083616557,,0.0201833004764,
160617.OF,2.34388660089,0.00113823986904,,0.00411013346772,52.0
550005.OF,1.79490199712,0.00103370897803,,0.00536655793512,53.0
163819.OF,3.88370033763,,0.502982419328,,51.0
000463.OF,2.98343713501,0.00303114668704,0.443917302739,,53.0
660109.OF,2.63561701788,0.00146211661689,0.431867239269,0.00432311180182,51.0
686868.OF,1.73825650968,0.00146404626653,,0.00387094071587,49.0
092002.OF,2.18096830268,0.00199474234886,,0.00847893733726,50.0
