,sharpe,jensen,sortino,ppw,stability
213008.OF,-0.0663164490731,0.00478723498313,-0.00558390671648,0.00507427355003,47.0
110029.OF,-1.12769042574,,-0.132129397107,,50.0
257020.OF,-1.53437764441,,,,
379010.OF,-1.24515217607,,-0.151103266854,,
162212.OF,-0.133084863102,0.00366685038671,-0.014819219466,0.00373517911595,47.0
660001.OF,-0.776858420841,0.00154157195002,-0.100706480725,0.0017273297796,50.0
398041.OF,-0.558583866014,0.00213040780803,-0.072833024059,0.00227873884512,51.0
620006.OF,-1.52739899529,,,,46.0
360006.OF,-1.49343610812,,,,48.0
213001.OF,-0.768126278076,0.00202255578563,-0.0947493102072,0.00236457724321,53.0
360007.OF,-1.56400521445,,,,
180013.OF,-1.7675354079,,,,
070002.OF,-0.7445351023,0.000812799451345,-0.087252467369,0.00100441104272,51.0
162605.OF,-1.39344518122,,,0.000673741038436,52.0
240002.OF,-1.54016592378,,,,56.0
040004.OF,-0.260570043689,0.00309808249793,-0.0296003509654,0.00301091355312,53.0
290005.OF,-0.463965955583,0.00157996936254,-0.0546050474888,0.00171807213168,55.0
161609.OF,-1.71991474387,,,,46.0
580006.OF,-0.493718868645,0.00277819718693,-0.0636387218528,0.00310809327633,52.0
166006.OF,-1.10271510899,0.000880749484371,-0.151053691539,0.00104717639228,49.0
519110.OF,-1.04723912159,0.00134708133424,-0.133787825361,0.00154216001127,
162006.OF,-0.669569191381,0.000845374508644,-0.0816190131572,0.00116290210647,
161903.OF,-1.5483305933,,,,
570005.OF,-0.902718825591,0.00178721528728,-0.112883775844,0.00178312194588,54.0
000021.OF,-0.503721063675,0.00275554484465,-0.0649594889791,0.00275690021602,47.0
206002.OF,-1.43173294261,,,,46.0
519700.OF,-1.16693115367,,,,54.0
580005.OF,-1.43191616259,,,,46.0
260110.OF,-1.47376068977,,,,
160105.OF,-1.04660560176,0.000835862869131,-0.132980622128,0.000910130663885,52.0
240001.OF,-1.23021747818,,,0.000519449752334,48.0
070019.OF,-0.687250727187,0.00196790856595,-0.088555962598,0.00224561381748,49.0
620004.OF,-0.850792867719,0.000848196706038,-0.106063371534,0.00119683227414,49.0
257030.OF,-1.09273174382,0.000984523909913,-0.148939888764,0.00115615415269,
519692.OF,-0.65244895563,0.00172960876238,-0.0766286757152,0.00199419514922,51.0
519095.OF,-0.308270662981,0.00259415363022,-0.0350903875032,0.00282990228443,48.0
160805.OF,-1.3687780076,,,,50.0
360010.OF,-1.72772848642,,,,
519987.OF,-1.39588888444,,,,47.0
660004.OF,-0.761077009919,0.00126394540753,-0.0952707597207,0.00149657231377,48.0
519183.OF,-1.58913159893,,,,
161606.OF,-1.84171835017,,,,49.0
610002.OF,-0.797615876178,0.00164450897281,-0.098136508153,0.00178714099978,51.0
519039.OF,-0.92045636326,0.00165380943142,-0.116611624911,0.00176474016644,
375010.OF,-1.24103487658,0.000448419010671,,0.000594723793035,
070011.OF,-1.06852575066,,-0.131424299282,,50.0
400003.OF,-0.335894132926,0.00271292252556,-0.0412955912774,0.00255237705569,54.0
519668.OF,-1.15774006606,,-0.136195292443,,48.0
020015.OF,-1.3178568694,,,,54.0
360005.OF,-1.54221942506,,,,
288002.OF,-0.837680395809,0.00183415621212,-0.105343353211,0.00190111265959,54.0
162607.OF,-1.02789387827,0.00136670037934,-0.135962901809,0.00145535593147,50.0
519066.OF,-0.894377198961,0.000714339348997,-0.107416415312,0.000706369869594,47.0
160314.OF,-1.07089827739,0.00112469857638,-0.126988936341,0.00136998920585,48.0
519991.OF,-0.976320840723,,-0.120197477382,,50.0
270008.OF,-0.569968054432,0.00139170713743,-0.0735944217364,0.0018140257857,46.0
310388.OF,-1.13562809762,,-0.139170571002,0.00060637852134,
161601.OF,-1.49812289635,,,,52.0
160910.OF,-0.842832238691,0.00123250506547,-0.108002678618,0.00147377759088,49.0
540003.OF,-0.835894098157,0.0012415313907,-0.100633309078,0.00125865166562,54.0
519093.OF,-1.21643855608,0.000749711418819,,0.000642302908432,51.0
519690.OF,-1.26655324881,,-0.149215310378,,49.0
160605.OF,-1.25187330694,,,,54.0
519017.OF,-1.22168858124,0.00047866064094,,0.000685681367813,
590005.OF,-1.15714477411,0.000673629162566,-0.142100249865,0.000792826267752,
180012.OF,-1.11839085325,,-0.134739341803,,51.0
580003.OF,-1.31695615254,,,,
257040.OF,-1.14002718214,0.000835877270909,-0.142915091907,0.000806146262022,48.0
519181.OF,-1.76704115633,,,,
163804.OF,-0.919044758564,0.000568146677497,-0.111647781594,0.000684213547048,54.0
163001.OF,-1.8935445591,,,,50.0
540004.OF,-1.32111342857,,,,49.0
050014.OF,-0.778715136469,0.00222216354642,-0.0901029239506,0.00214641568406,48.0
373020.OF,-1.40569752142,,,,
519001.OF,-1.37522907182,,,,
530006.OF,-0.662785930834,0.00172873455683,-0.0778324803644,0.00170279479168,
400001.OF,-0.932351586454,0.00139277174585,-0.130507548136,0.00159654296606,
020005.OF,-1.25774870566,0.000653746801135,,0.000818794553521,52.0
180020.OF,-2.01482772142,,,,
040005.OF,-1.31737254293,0.000459348295763,,0.000680252170626,52.0
166001.OF,-2.14905117617,,,,52.0
210002.OF,-1.1328541621,0.000472791083107,-0.136547326651,,53.0
530003.OF,-1.10832156844,0.000785648537148,-0.1352513369,0.000893235814424,49.0
050201.OF,-1.6518174718,,,,50.0
217010.OF,-1.37214779881,,,,
200006.OF,-0.854190766066,,-0.103907849429,,49.0
320006.OF,-0.517541511889,0.00219683475833,-0.058546372075,0.00222760906854,51.0
090011.OF,-1.26205287205,,,,54.0
200008.OF,-1.26234093187,0.000532612638074,,0.000606568846839,48.0
660005.OF,-1.15527678746,,-0.14002489333,,47.0
310308.OF,-1.28271870839,,-0.152021079196,,
002001.OF,-0.730652936899,0.00138401404808,-0.0855164211535,0.00160311241159,54.0
481006.OF,-1.26648436404,0.000430264756845,,0.00065500532847,52.0
100029.OF,-0.508935771508,0.00206582282499,-0.0582553360273,0.00215051634505,53.0
270021.OF,0.082289331621,0.00336081217153,0.0141931124374,0.00408093159493,48.0
450004.OF,-0.703526361016,0.00189728748546,-0.0891428168316,0.00220757173931,46.0
630006.OF,-1.65666645851,,,,
450007.OF,-0.943088825909,0.00107825596273,-0.114511719741,0.000707060648981,49.0
410006.OF,-1.06050166539,,-0.142884828972,,52.0
290004.OF,-1.11262768979,,-0.139169903046,0.000534422586473,
660006.OF,-1.78340676352,,,,
519185.OF,-1.82743549376,,,,
040008.OF,-1.16027531949,,-0.1447421714,0.000609649823422,52.0
260109.OF,-0.488076646896,0.0021074160083,-0.0613063537661,0.00221119959621,
519694.OF,-1.57677914465,,,,52.0
398021.OF,-1.74583066111,,,,
519087.OF,-1.31649944172,0.00055461844689,,,51.0
121006.OF,0.0632654623584,0.00338165681008,0.0124142196723,0.00341231885417,52.0
690001.OF,-1.84228541506,,,,53.0
420003.OF,-0.703278679354,0.00181947198849,-0.0870777299806,0.00238821943928,
110011.OF,-0.384969819679,0.00298830005002,-0.0444743681307,0.00311431817333,
217001.OF,-1.38919935316,,,,52.0
310328.OF,-1.38577360758,,,,
161605.OF,-2.22685825369,,,,51.0
690004.OF,-2.61689722829,,,,56.0
110013.OF,-1.19211800052,,-0.148848528104,0.000777375396354,
630002.OF,-0.699615587755,0.00147310835215,-0.0849382836306,0.00169970472548,
270005.OF,-0.997072005229,0.0010205982149,-0.120826578085,0.00132147350632,47.0
070006.OF,-0.84995463389,0.00147797917027,-0.111078590358,0.00179778821752,53.0
460002.OF,-1.03262352572,0.000540478481937,-0.124287439567,0.0007783872376,48.0
050009.OF,-1.68300077639,,,,48.0
590003.OF,-0.501276225646,0.00239071368656,-0.0645941640951,0.00233240174375,
320007.OF,-0.433088810222,0.00251036197539,-0.0485426729051,0.0025177106927,52.0
270022.OF,-1.12512499473,0.00105610807582,-0.147281385712,0.0012224752512,
519011.OF,-0.693115600613,0.00193354251017,-0.0843653150891,0.00199065439594,46.0
519035.OF,-0.757980836368,0.00225892591911,-0.100169507161,0.00227030494607,
519698.OF,-1.11116716205,0.000566540623879,,0.000564524341729,
310368.OF,-0.939576664038,0.00130452931422,-0.109219724459,0.00127072313309,
100022.OF,-1.00239784921,0.00118651241332,-0.127602560465,0.00113894257609,49.0
070010.OF,-0.924297436369,,-0.0945055217044,,47.0
519003.OF,-1.11579930414,0.000793161120122,-0.147491056026,0.000893278639222,51.0
320011.OF,-0.803282481596,0.00227872417144,-0.104283645967,0.00233987797925,46.0
660003.OF,-1.52959279459,,,,
151001.OF,-0.873013049237,0.000730652728397,-0.108424109572,0.000867697467715,55.0
360011.OF,-0.863048846733,0.0014220403828,-0.115872326682,0.0013961669354,51.0
519113.OF,-0.79296170578,0.00133789337422,-0.101353075671,0.00160507458061,57.0
420005.OF,-0.292600009623,0.00324512357937,-0.0317804536194,0.00377685701832,
166002.OF,-1.11002078726,0.000714221792431,-0.142436781264,0.000890192159553,
377010.OF,-1.38277395109,,,,53.0
070001.OF,-1.15376763607,,-0.142381173987,,51.0
571002.OF,-0.560890875982,0.00189465242113,-0.0708808266908,0.00178892788885,
690003.OF,-1.54283836211,,,,53.0
162207.OF,-1.70696356208,,,,50.0
240005.OF,-1.32228132622,,,,48.0
360012.OF,-0.377881907066,0.00277956577343,-0.0495328283863,0.0028044273442,
560002.OF,-1.8360348271,,,,
377530.OF,-1.66325076491,,,,50.0
040007.OF,-1.31387336597,,,,50.0
090004.OF,-1.04251902807,0.00117233165049,-0.133452884515,0.00141632152447,54.0
519091.OF,-0.888880343827,0.00159460112818,-0.108331732677,0.00162567020642,49.0
050004.OF,-1.4515510623,,,,
550002.OF,-1.30308932789,,-0.148629862898,,53.0
400007.OF,-0.980279371188,0.00137557256047,-0.137376237545,0.00156487094203,
233006.OF,-1.03518584729,0.000471222461103,-0.12277637775,0.000511141169645,
110010.OF,-1.01797223893,0.00143818058469,-0.126593777525,0.00150420293141,47.0
160106.OF,-1.03638894144,0.00121443225256,-0.129852060509,0.00117905823041,47.0
398001.OF,-0.507315519363,0.00160306270154,-0.0627751290709,0.00183025625501,
162211.OF,-0.293295253956,0.00269424820077,-0.0340392477223,0.00273025802818,48.0
210004.OF,-0.898967523787,0.00134015128363,-0.0977643970009,0.00133644556114,47.0
260104.OF,-0.464468836013,0.0021117409238,-0.0597100617269,0.0022515800439,52.0
320005.OF,-1.53093384823,,,,
050007.OF,-2.70919959437,,,,
420001.OF,-0.850516575411,0.00048711815155,-0.1126131403,0.000697709152893,51.0
398031.OF,-0.654573542804,0.00160507826972,-0.0864483677806,0.00160527189864,55.0
180001.OF,-0.83444227218,0.00106125931469,-0.105446356492,0.00103446270921,50.0
050008.OF,-1.51745121598,,,,52.0
519005.OF,-1.28640041515,,,,
510081.OF,-0.695159290423,0.00219509805198,-0.0890388567962,0.00226691654102,51.0
350002.OF,-0.988354759652,0.000899411036078,-0.117242122325,0.00104708089162,50.0
213003.OF,-0.915743649945,0.00163524976137,-0.109125881262,0.00169897758161,53.0
257050.OF,-0.938144643882,0.00147975484469,-0.118779500469,0.00163936565947,
519008.OF,-1.1613854506,0.000495567092182,-0.147879127606,0.000665738087445,
410003.OF,-1.1450628314,,-0.151321270636,,
160611.OF,-0.98520030261,0.0014390315499,-0.128998363872,0.00153751167724,50.0
470009.OF,-1.00477569919,0.000708899787412,-0.116991540742,0.00066933229896,
162204.OF,-0.668149223579,0.00199666778567,-0.089440667304,0.00204248556678,48.0
000011.OF,-0.317498676721,0.00386503836461,-0.037703851152,0.00417074181901,
200010.OF,-2.20283512882,,,,47.0
519015.OF,-0.669210870905,0.0019472804237,-0.0832427472993,0.00203839130295,52.0
112002.OF,-0.945230893107,0.00117628027223,-0.105181840509,0.00120239305407,
470008.OF,-0.76646404261,0.00137460493309,-0.0944952126131,0.00165126100003,53.0
160211.OF,-0.865404856713,0.00176304492903,-0.113587488401,0.00167033440109,
540002.OF,-1.03647801878,0.000818363271296,-0.121683342132,0.000775794570615,49.0
161611.OF,-1.64712001014,,,,
213002.OF,-1.11361297804,0.00108581645542,-0.131158900129,0.00158039864555,52.0
161706.OF,-1.25035310797,,,,
160505.OF,-1.29937846026,0.000451785962163,,0.000633199180325,50.0
519688.OF,-1.89621080717,,,,
580002.OF,-1.33285611014,,,,51.0
200007.OF,-0.714151715197,,-0.0859593891861,0.000642384402488,
070003.OF,-1.54909168654,,,,54.0
202011.OF,-0.956057928238,0.00111135088691,-0.118448145243,0.00122781603681,55.0
160610.OF,-1.16840176408,0.000649408944767,,0.000828006612225,55.0
460009.OF,-1.54347261912,,,,47.0
290002.OF,-1.55056260482,,,,
121002.OF,-1.21848459777,,-0.150772295975,,47.0
400011.OF,-1.07527143566,0.00107420373506,-0.137504328479,0.00132803167942,52.0
519013.OF,-1.22635619268,0.000466142691448,,,47.0
110009.OF,-1.2634822605,0.00064225832503,-0.149912208749,0.000721226380426,
163402.OF,-1.32255760781,,,,
410001.OF,-1.33572303426,,,,
100026.OF,-0.843598409727,0.00159828125561,-0.0993707536189,0.00165988312602,51.0
373010.OF,-1.68746134972,,,,
519021.OF,-1.50701031417,,,,
200001.OF,-1.96935458645,,,,46.0
260108.OF,-1.11501988464,0.00125552299118,-0.148920000117,0.00103088181972,48.0
630005.OF,-0.866944441276,0.000708444421777,-0.0976950520435,0.000765055523958,
163810.OF,-1.61774759084,,,,48.0
550003.OF,-0.968043552125,,-0.116188459995,,53.0
