"","V1","V2"
"","X519189","-7.96780053051618e-05"
"","X245","-0.000123328689035517"
"","X105","5.77497561218812e-05"
"","X141","4.86722957230699e-05"
"","X316","-3.87428565402704e-05"
"","X110037","-0.00053628965858467"
"","X270049","-0.000639816098027976"
"","X271","0.000410704089097075"
"","X183","-0.00024667937837247"
"","X50028","0.000292513904600751"
"","X197","-0.000179025924850393"
"","X372","0.000385000024620801"
"","X270048","-0.000697011711909658"
"","X305","-0.000167094257181805"
"","X252","2.67830192139518e-05"
"","X50","-0.000451369234556822"
"","X153","-0.000263778241184019"
"","X191","6.37698983406126e-05"
"","X244","-0.000134508399542635"
"","X139","1.97505096321943e-05"
"","X115","-0.000128241669175144"
"","X200","0.000124729619037853"
"","X138","0.000326367845241072"
"","X152","-0.000282585855239997"
"","X427","6.61883821223217e-05"
"","X669","-5.61634065083685e-05"
"","X519188","-4.67757621469087e-05"
"","X668","-0.000206531123739243"
"","X270043","0.000210251676521807"
"","X77","0.00031800212153584"
"","X113","-0.000137048877585914"
"","X226","-1.05040031068503e-05"
"","X426","-3.53471044657505e-05"
"","X519972","0.000290475787469012"
"","X166905","3.41487965048858e-05"
"","X137","0.00033514939960587"
"","X225","6.74821840562681e-06"
"","X620009","-2.14035711061124e-06"
"","X166021","0.000896468227883028"
"","X202","-0.000343092209789936"
"","X161619","-0.000324645405045263"
"","X177","8.7010088268161e-05"
"","X460108","-0.000431640352401194"
"","X583","0.000417372273309188"
"","X519973","0.000308211470540712"
"","X74","-0.00137143167223338"
"","X163211","1.29427052489854e-05"
"","X163824","0.000146465037467764"
"","X255","0.000305158159463607"
"","X164509","0.00258646407316275"
"","X246","0.000228621399390796"
"","X550019","0.000232265032299446"
"","X151","0.000326962394950545"
"","X254","0.000359429374195563"
"","X460008","-0.000330763153245901"
"","X161618","-0.000310865613746633"
"","X25","-2.57422450554162e-05"
"","X238","8.82244889985689e-05"
"","X164210","0.000900523759573217"
"","X519119","0.000403809259149614"
"","X318","-7.46168404010385e-05"
"","X289","3.64601497191811e-05"
"","X237","0.000139338713128467"
"","X550018","0.000294126934916599"
"","X24","-7.7377526656943e-05"
"","X70","-0.000188578926975854"
"","X100073","2.18656899771109e-06"
"","X277","-4.28324699864763e-05"
"","X70033","-7.38245078452276e-05"
"","X519118","0.000402157747436141"
"","X194","-5.70544504929837e-05"
"","X163907","-7.79319200137876e-05"
"","X335","0.000335484193726824"
"","X160515","2.5011688761688e-05"
"","X69","-0.000216762554095883"
"","X161820","1.9448791041328e-05"
"","X310","0.000361355069358733"
"","X686869","0.000344870091412028"
"","X296","0.000390815147904078"
"","X166903","1.47364095714958e-05"
"","X100072","4.02504417547387e-05"
"","X519124","0.000307275666463436"
"","X295","0.000423619244448324"
"","X268","0.000237129663393662"
"","X164703","0.000897716807222482"
"","X519669","6.02010775044058e-06"
"","X686868","0.000410679633382224"
"","X519123","0.000328681660258025"
"","X160129","6.3510486245054e-05"
"","X519985","1.14321742421385e-05"
"","X50027","5.24206019776616e-05"
"","X267","0.000243487786035492"
"","X227","0.000271560449798907"
"","X750003","0.000251678726770722"
"","X450019","-0.000154370018009177"
"","X161693","-0.000184610869730313"
"","X519153","8.70926212481989e-06"
"","X40026","7.31105282965151e-05"
"","X206018","7.40318867846515e-05"
"","X450018","-0.000117113445137986"
"","X519152","3.97438818628531e-05"
"","X750002","0.000274513850691584"
"","X590010","-0.000105888996213012"
"","X64","0.000262534582992666"
"","X430","-1.95412404171203e-05"
"","X590009","-6.00340996376181e-05"
"","X27","-0.000124104383745566"
"","X388","-0.000390656749142814"
"","X123","8.49625707228181e-05"
"","X26","-0.000110639351186359"
"","X166016","0.000521857088470531"
"","X122","0.000102543061419774"
"","X206015","1.43789091560808e-05"
"","X700006","0.000574879397272808"
"","X163909","-1.38955072336182e-05"
"","X163825","0.000522083233967683"
"","X371120","0.000182399902656182"
"","X104","-0.000279784301105424"
"","X700005","0.000642378375728457"
"","X150","-0.000207852741227131"
"","X149","-0.000182892833202216"
"","X91","2.93746051138655e-05"
"","X371020","0.000247448679331606"
"","X175","0.000771065550740004"
"","X174","0.000812959766780978"
"","X519161","0.000183492337965443"
"","X100058","8.84398977911342e-05"
"","X519160","0.00020001946098485"
"","X405","0.000740031283635585"
"","X519663","0.000253216096834553"
"","X519662","0.000256587755127713"
"","X70009","-2.29732648710385e-05"
"","X53","0.000221398848629379"
"","X93","0.000551328925300783"
"","X160618","0.000310487625879155"
"","X285","-0.000549143971262696"
"","X284","-0.000538544189590952"
"","X81","0.00154375667436315"
"","X80","0.00145907823092156"
"","X161603","-0.000170313783744629"
"","X217203","-0.000164179846790336"
"","X519060","-0.00135181387682192"
"","X519061","-0.0013137136311922"
"","X217003","-0.000153021767760938"
