date,000300.SH,000832.SH,000905.SH,H11006.CSI,H11025.CSI,H11073.CSI,SP500.SPI,SPGSGCTR.SPI
2015/7/2,,,,,,,2076.7757,629.34
2015/7/3,3885.9169,349.9142,7355.491,157.7792,1346.22,146.6808,,
2015/7/10,4106.5561,341.8987,7244.7842,158.6592,1347.09,147.2334,2076.6184,626.32
2015/7/17,4151.4956,337.3569,7994.6971,158.5592,1347.85,147.6951,2126.6439,611.92
2015/7/24,4176.2787,365.4742,8425.0739,159.1586,1348.64,148.241,2079.6492,586.28
2015/7/31,3816.6993,325.6689,7727.0608,159.3911,1349.38,148.7486,2103.8354,591.19
2015/8/7,3906.9448,345.6965,8013.3187,159.488,1350.12,149.1695,2077.5684,590.66
2015/8/14,4073.54,348.7052,8625.2423,159.2416,1350.83,149.3598,2091.5436,600.71
2015/8/21,3589.5358,312.6989,7612.9024,159.3408,1351.52,149.764,1970.8891,626.05
2015/8/28,3342.2863,302.426,6842.8938,160.2345,1352.23,150.0045,1988.8714,612.24
2015/9/2,3365.8318,289.3253,6122.5533,160.8958,1352.72,150.1982,,
2015/9/4,,,,,,,1921.2244,605.44
2015/9/11,3347.1878,304.3881,6493.3191,160.7829,1353.65,150.4529,1961.0457,595.68
2015/9/18,3251.2732,301.8024,6036.8814,161.0474,1354.4,150.6399,1958.0328,614.32
2015/9/25,3231.9514,305.8903,6108.3764,161.051,1355.14,150.6501,1931.3399,618.53
2015/9/30,3202.9475,305.108,6123.7274,161.2866,1355.67,150.8553,,
2015/10/2,,,,,,,1951.3598,613.67
2015/10/9,3340.1159,308.9468,6470.0514,161.8148,1356.58,150.9273,2014.8926,624.09
2015/10/16,3534.0653,319.1517,7047.5599,162.3532,1357.35,151.2449,2033.1104,638.78
2015/10/23,3571.2411,319.7682,7138.2344,163.0457,1358.11,151.3997,2075.1513,627.82
2015/10/30,3534.0788,318.1828,7084.9706,163.3051,1358.88,152.1153,2079.3598,616.27
2015/11/6,3793.3739,324.4079,7446.8471,162.7872,1359.63,152.044,2099.2035,587.28
2015/11/13,3746.2422,320.3434,7567.108,162.5867,1360.34,151.7261,2023.0394,583.52
2015/11/20,3774.3833,322.554,7806.2655,162.5639,1361.01,151.5764,2089.1662,580.73
2015/11/27,3556.9924,317.9261,7376.1243,163.1511,1361.71,151.7138,2090.1068,569.9
2015/12/4,3677.5922,319.6845,7511.6749,163.7788,1362.44,152.1654,2091.6874,584.97
2015/12/11,3608.0587,327.8019,7290.7017,164.1915,1363.18,152.4532,2012.3737,580.47
2015/12/18,3767.9128,330.5944,7699.37,164.4666,1363.96,152.8166,2005.5497,574.73
2015/12/24,,,,,,,2060.9883,580.64
2015/12/25,3838.201,330.3768,7792.1244,165.8459,1365.06,153.3012,,
2015/12/31,3731.0047,321.1012,7617.689,165.8366,1365.87,153.5672,2043.9369,572.19
2016/1/8,3361.5632,302.4444,6570.4316,165.8852,1367.01,153.7766,1922.0348,592.57
2016/1/15,3118.7301,305.9186,5893.6815,166.9324,1367.7,154.2004,1880.3278,588.58
2016/1/22,3113.4626,282.124,5980.6111,166.7053,1368.42,154.3263,1906.9041,591.57
2016/1/29,2946.0902,287.438,5469.1254,166.3962,1369.17,153.9295,1940.2397,602.45
2016/2/5,2963.7894,292.478,5664.1971,166.4679,1369.9,153.9829,1880.0539,624.78
2016/2/12,,,,,,,1864.7753,668.91
2016/2/19,3051.585,302.4236,5979.5164,167.0107,1371.25,154.2972,1917.7836,664.31
2016/2/26,2948.0306,291.6005,5648.9376,166.8491,1371.95,154.5457,1948.0539,658.74
2016/3/4,3093.8895,292.8167,5621.5614,167.4823,1372.64,154.75,1999.9872,685.93
2016/3/11,3018.2844,292.2131,5508.9818,168.0187,1373.32,155.0447,2022.1896,679.94
2016/3/18,3171.963,301.736,5949.263,168.5763,1374,155.2996,2049.5768,677.18
2016/3/24,,,,,,,2035.9359,659.95
2016/3/25,3197.8169,299.0867,6077.4312,168.9116,1374.68,155.309,,
2016/4/1,3221.8948,295.5908,6124.5278,169.1276,1375.38,155.2201,2072.7791,660
2016/4/8,3185.7258,295.8193,6168.7419,168.8146,1376.05,155.276,2047.5971,670.98
2016/4/15,3272.2053,297.8193,6384.3496,168.5135,1376.7,154.5417,2080.733,666.05
2016/4/22,3174.9012,291.0506,6011.3201,168.375,1377.37,154.1338,2091.5801,663.6
