date,SP500.SPI,SPGSGCTR.SPI,HSCI.HI
2014/9/26,1982.8459,659.43,3251.04
2014/9/30,1982.8459,659.43,3251.04
2014/10/3,1967.9021,647.23,3171.48
2014/10/10,1906.1297,662.85,3179.52
2014/10/17,1886.764,672.24,3160.27
2014/10/24,1964.5803,668.34,3196.27
2014/10/31,2018.0545,635.68,3285.21
2014/11/7,2031.9215,634.7,3231.59
2014/11/14,2039.8169,643.18,3309.75
2014/11/21,2063.5024,649.75,3224.24
2014/11/28,2067.562,637.33,3309.24
2014/12/5,2075.3682,645.41,3301.9
2014/12/12,2002.3342,662.82,3215.71
2014/12/19,2070.647,648.46,3186.86
2014/12/26,2088.7661,648.08,3211.66
2014/12/31,2088.7661,648.08,3211.66
2015/1/2,2058.2048,643.16,3307.98
2015/1/9,2044.8099,659.38,3313.6
2015/1/16,2019.4187,692.39,3313.77
2015/1/23,2051.8218,700.9,3391.72
2015/1/30,1994.9904,693.1,3344.74
2015/2/6,2055.4722,668.93,3349.56
2015/2/13,2096.9879,664.87,3364.11
2015/2/17,2096.9879,664.87,3364.11
2015/2/20,2110.3009,652.85,3385.18
2015/2/27,2104.5032,657.29,3394.72
2015/3/6,2071.2621,630.85,3330.09
2015/3/13,2053.3983,624.33,3277.23
2015/3/20,2108.0973,641.71,3355.06
2015/3/27,2061.022,650,3370.37
2015/4/3,2066.9649,650.11,3521.81
2015/4/10,2102.0553,652.12,3838.14
2015/4/17,2081.1778,651.31,3900.71
2015/4/24,2117.6899,636.1,3952.12
2015/4/30,2117.6899,636.1,3971.81
2015/5/1,2108.2903,635.83,3971.81
2015/5/8,2116.0951,643.63,3889.04
2015/5/15,2122.7341,663.3,3923.5
2015/5/22,2126.0614,651.73,3932.41
2015/5/29,2107.3896,643.56,3871.14
2015/6/5,2092.8309,631.83,3831.85
2015/6/12,2094.1057,637.83,3805.32
2015/6/19,2109.9883,650.11,3704.09
2015/6/26,2101.4874,634.59,3686.66
2015/7/3,2076.7757,629.34,3557.66
2015/7/10,2076.6184,626.32,3407.91
2015/7/17,2126.6439,611.92,3477.47
2015/7/24,2079.6492,586.28,3441.47
2015/7/31,2103.8354,591.19,3347.67
2015/8/7,2077.5684,590.66,3349.83
2015/8/14,2091.5436,600.71,3284.75
2015/8/21,1970.8891,626.05,3045.33
2015/8/28,1988.8714,612.24,2957.09
2015/9/2,1988.8714,612.24,2957.09
2015/9/4,1921.2244,605.44,2840.37
2015/9/11,1961.0457,595.68,2951.57
2015/9/18,1958.0328,614.32,3014.24
2015/9/25,1931.3399,618.53,2912.68
2015/9/30,1931.3399,618.53,2912.68
2015/10/2,1951.3598,613.67,2962.68
2015/10/9,2014.8926,624.09,3091.74
2015/10/16,2033.1104,638.78,3170.78
2015/10/23,2075.1513,627.82,3180.55
2015/10/30,2079.3598,616.27,3117.65
2015/11/6,2099.2035,587.28,3160.97
2015/11/13,2023.0394,583.52,3090.91
2015/11/20,2089.1662,580.73,3138.98
2015/11/27,2090.1068,569.9,3041.13
2015/12/4,2091.6874,584.97,3059.66
2015/12/11,2012.3737,580.47,2948.24
2015/12/18,2005.5497,574.73,2994.37
2015/12/25,2060.9883,580.64,3048.69
2015/12/31,2043.9369,572.19,3021.47
2016/1/1,2043.9369,572.19,3021.47
2016/1/8,1922.0348,592.57,2806.71
2016/1/15,1880.3278,588.58,2665.04
2016/1/22,1906.9041,591.57,2600.34
2016/1/29,1940.2397,602.45,2665
2016/2/5,1880.0539,624.78,2613.37
2016/2/12,1864.7753,668.91,2480.02
2016/2/19,1917.7836,664.31,2632.24
2016/2/26,1948.0539,658.74,2630.02
2016/3/4,1999.9872,685.93,2750.4
2016/3/11,2022.1896,679.94,2748.54
2016/3/18,2049.5768,677.18,2817.29
2016/3/25,2035.9359,659.95,2783.27
2016/4/1,2072.7791,660,2808.87
2016/4/8,2047.5971,670.98,2794.95
2016/4/15,2080.733,666.05,2922.11
2016/4/22,2091.5801,663.6,2925
