date,SP500.SPI,SPGSGCTR.SPI
1950/4/28,17.96,
1950/5/5,18.22,
1950/5/12,18.18,
1950/5/19,18.68,
1950/5/26,18.67,
1950/6/2,18.79,
1950/6/9,19.26,
1950/6/16,18.97,
1950/6/23,19.14,
1950/6/30,17.69,
1950/7/7,17.67,
1950/7/14,16.87,
1950/7/21,17.59,
1950/7/28,17.69,
1950/8/4,18.14,
1950/8/11,18.28,
1950/8/18,18.68,
1950/8/25,18.54,
1950/9/1,18.55,
1950/9/8,18.75,
1950/9/15,19.29,
1950/9/22,19.44,
1950/9/29,19.45,
1950/10/6,20.12,
1950/10/13,19.85,
1950/10/20,19.96,
1950/10/27,19.77,
1950/11/3,19.85,
1950/11/10,19.94,
1950/11/17,19.86,
1950/11/24,20.32,
1950/12/1,19.66,
1950/12/8,19.4,
1950/12/15,19.33,
1950/12/22,20.07,
1950/12/29,20.43,
1951/1/5,20.87,
1951/1/12,21.11,
1951/1/19,21.36,
1951/1/26,21.26,
1951/2/2,21.96,
1951/2/9,22.17,
1951/2/16,22.13,
1951/2/23,21.92,
1951/3/2,21.93,
1951/3/9,21.95,
1951/3/16,21.64,
1951/3/22,21.73,
1951/3/30,21.48,
1951/4/6,21.72,
1951/4/13,22.09,
1951/4/20,22.04,
1951/4/27,22.39,
1951/5/4,22.77,
1951/5/11,22.33,
1951/5/18,21.51,
1951/5/25,21.03,
1951/6/1,21.48,
1951/6/8,21.49,
1951/6/15,22.04,
1951/6/22,21.55,
1951/6/29,20.96,
1951/7/6,21.64,
1951/7/13,21.98,
1951/7/20,21.88,
1951/7/27,22.53,
1951/8/3,22.85,
1951/8/10,22.79,
1951/8/17,22.94,
1951/8/24,22.88,
1951/8/31,23.28,
1951/9/7,23.53,
1951/9/14,23.69,
1951/9/21,23.4,
1951/9/28,23.26,
1951/10/5,23.78,
1951/10/11,23.7,
1951/10/19,23.32,
1951/10/26,22.81,
1951/11/2,22.93,
1951/11/9,22.75,
1951/11/16,22.82,
1951/11/23,22.4,
1951/11/30,22.88,
1951/12/7,23.38,
1951/12/14,23.37,
1951/12/21,23.51,
1951/12/28,23.69,
1952/1/4,23.92,
1952/1/11,23.98,
1952/1/18,24.25,
1952/1/25,24.55,
1952/2/1,24.3,
1952/2/8,24.24,
1952/2/15,23.86,
1952/2/21,23.16,
1952/2/29,23.26,
1952/3/7,23.72,
1952/3/14,23.75,
1952/3/21,23.93,
1952/3/28,24.18,
1952/4/4,24.02,
1952/4/10,24.11,
1952/4/18,23.5,
1952/4/25,23.54,
1952/5/2,23.56,
1952/5/9,23.84,
1952/5/16,23.56,
1952/5/23,23.89,
1952/5/29,23.86,
1952/6/6,24.26,
1952/6/13,24.37,
1952/6/20,24.59,
1952/6/27,24.83,
1952/7/3,25.05,
1952/7/11,24.98,
1952/7/18,24.85,
1952/7/25,25.16,
1952/8/1,25.45,
1952/8/8,25.55,
1952/8/15,25.2,
1952/8/22,24.99,
1952/8/29,25.03,
1952/9/5,25.21,
1952/9/12,24.71,
1952/9/19,24.57,
1952/9/26,24.73,
1952/10/3,24.5,
1952/10/10,24.55,
1952/10/17,24.2,
1952/10/24,24.03,
1952/10/31,24.52,
1952/11/7,24.78,
1952/11/14,24.75,
1952/11/21,25.27,
1952/11/28,25.66,
1952/12/5,25.62,
1952/12/12,26.04,
1952/12/19,26.15,
1952/12/26,26.25,
1953/1/2,26.54,
1953/1/9,26.08,
1953/1/16,26.02,
1953/1/23,26.07,
1953/1/30,26.38,
1953/2/6,25.81,
1953/2/13,25.74,
1953/2/20,25.63,
1953/2/27,25.9,
1953/3/6,25.84,
1953/3/13,26.18,
1953/3/20,26.18,
1953/3/27,25.99,
1953/4/2,25.23,
1953/4/10,24.82,
1953/4/17,24.62,
1953/4/24,24.2,
1953/5/1,24.73,
1953/5/8,24.96,
1953/5/15,24.84,
1953/5/22,25.03,
1953/5/29,24.54,
1953/6/5,24.09,
1953/6/12,23.82,
1953/6/19,23.84,
1953/6/26,24.21,
1953/7/3,24.36,
1953/7/10,24.41,
1953/7/17,24.35,
1953/7/24,24.23,
1953/7/31,24.75,
1953/8/7,24.78,
1953/8/14,24.62,
1953/8/21,24.35,
1953/8/28,23.74,
1953/9/4,23.57,
1953/9/11,23.14,
1953/9/18,22.95,
1953/9/25,23.3,
1953/10/2,23.59,
1953/10/9,23.66,
1953/10/16,24.14,
1953/10/23,24.35,
1953/10/30,24.54,
1953/11/6,24.61,
1953/11/13,24.54,
1953/11/20,24.44,
1953/11/27,24.66,
1953/12/4,24.98,
1953/12/11,24.76,
1953/12/18,24.99,
1953/12/24,24.8,
1953/12/31,24.81,
1954/1/8,24.93,
1954/1/15,25.43,
1954/1/22,25.85,
1954/1/29,26.08,
1954/2/5,26.3,
1954/2/12,26.12,
1954/2/19,25.92,
1954/2/26,26.15,
1954/3/5,26.52,
1954/3/12,26.69,
1954/3/19,26.81,
1954/3/26,26.56,
1954/4/2,27.21,
1954/4/9,27.58,
1954/4/15,27.94,
1954/4/23,27.78,
1954/4/30,28.26,
1954/5/7,28.65,
1954/5/14,28.8,
1954/5/21,28.99,
1954/5/28,29.19,
1954/6/4,29.1,
1954/6/11,28.58,
1954/6/18,29.04,
1954/6/25,29.2,
1954/7/2,29.59,
1954/7/9,30.14,
1954/7/16,30.06,
1954/7/23,30.31,
1954/7/30,30.88,
1954/8/6,30.38,
1954/8/13,30.72,
1954/8/20,31.21,
1954/8/27,30.66,
1954/9/3,30.5,
1954/9/10,30.84,
1954/9/17,31.71,
1954/9/24,32.4,
1954/10/1,32.29,
1954/10/8,32.67,
1954/10/15,31.71,
1954/10/22,32.13,
1954/10/29,31.68,
1954/11/5,32.71,
1954/11/12,33.54,
1954/11/19,33.45,
1954/11/26,34.55,
1954/12/3,34.49,
1954/12/10,34.56,
1954/12/17,35.02,
1954/12/23,35.37,
1954/12/31,35.98,
1955/1/7,35.33,
1955/1/14,35.28,
1955/1/21,35.44,
1955/1/28,36.19,
1955/2/4,36.96,
1955/2/11,37.15,
1955/2/18,36.89,
1955/2/25,36.57,
1955/3/4,37.52,
1955/3/11,35.82,
1955/3/18,36.18,
1955/3/25,36.96,
1955/4/1,36.95,
1955/4/7,37.34,
1955/4/15,36.96,
1955/4/22,38.01,
1955/4/29,37.96,
1955/5/6,37.89,
1955/5/13,37,
1955/5/20,37.74,
1955/5/27,37.93,
1955/6/3,38.37,
1955/6/10,39.25,
1955/6/17,40.1,
1955/6/24,40.96,
1955/7/1,41.19,
1955/7/8,42.64,
1955/7/15,42.4,
1955/7/22,43,
1955/7/29,43.52,
1955/8/5,42.56,
1955/8/12,42.21,
1955/8/19,42.02,
1955/8/26,42.99,
1955/9/2,43.6,
1955/9/9,43.89,
1955/9/16,45.09,
1955/9/23,45.63,
1955/9/30,43.67,
1955/10/7,42.38,
1955/10/14,41.22,
1955/10/21,42.59,
1955/10/28,42.37,
1955/11/4,43.96,
1955/11/11,45.24,
1955/11/18,45.54,
1955/11/25,45.68,
1955/12/2,45.44,
1955/12/9,45.89,
1955/12/16,45.13,
1955/12/23,45.5,
1955/12/30,45.48,
1956/1/6,45.14,
1956/1/13,44.67,
1956/1/20,43.22,
1956/1/27,43.35,
1956/2/3,44.78,
1956/2/10,43.64,
1956/2/17,44.52,
1956/2/24,45.32,
1956/3/2,45.81,
1956/3/9,46.7,
1956/3/16,48.14,
1956/3/23,48.83,
1956/3/30,48.59,
1956/4/6,48.85,
1956/4/13,47.95,
1956/4/20,47.76,
1956/4/27,47.99,
1956/5/4,48.51,
1956/5/11,47.12,
1956/5/18,46.39,
1956/5/25,44.62,
1956/6/1,45.58,
1956/6/8,45.14,
1956/6/15,46.37,
1956/6/22,46.59,
1956/6/29,46.97,
1956/7/6,48.04,
1956/7/13,48.72,
1956/7/20,49.35,
1956/7/27,49.08,
1956/8/3,49.64,
1956/8/10,49.09,
1956/8/17,48.82,
1956/8/24,47.95,
1956/8/31,47.51,
1956/9/7,47.81,
1956/9/14,47.21,
1956/9/21,46.58,
1956/9/28,45.35,
1956/10/5,46,
1956/10/12,47,
1956/10/19,46.24,
1956/10/26,46.27,
1956/11/2,46.98,
1956/11/9,46.34,
1956/11/16,45.74,
1956/11/23,45.14,
1956/11/30,45.08,
1956/12/7,47.04,
1956/12/14,46.54,
1956/12/21,46.37,
1956/12/28,46.56,
1957/1/4,46.66,
1957/1/11,46.18,
1957/1/18,44.64,
1957/1/25,44.82,
1957/2/1,44.62,
1957/2/8,43.32,
1957/2/15,43.51,
1957/2/21,43.48,
1957/3/1,43.74,
1957/3/8,44.07,
1957/3/15,44.05,
1957/3/22,44.06,
1957/3/29,44.11,
1957/4/5,44.49,
1957/4/12,45.04,
1957/4/18,45.41,
1957/4/26,45.5,
1957/5/3,46.34,
1957/5/10,46.59,
1957/5/17,47.15,
1957/5/24,47.21,
1957/5/31,47.43,
1957/6/7,47.65,
1957/6/14,48.15,
1957/6/21,47.15,
1957/6/28,47.37,
1957/7/5,48.69,
1957/7/12,49.08,
1957/7/19,48.58,
1957/7/26,48.45,
1957/8/2,47.68,
1957/8/9,46.92,
1957/8/16,45.83,
1957/8/23,44.51,
1957/8/30,45.22,
1957/9/6,44.68,
1957/9/13,44.8,
1957/9/20,43.69,
1957/9/27,42.55,
1957/10/4,42.79,
1957/10/11,40.94,
1957/10/18,40.33,
1957/10/25,40.59,
1957/11/1,40.44,
1957/11/8,40.19,
1957/11/15,40.37,
1957/11/22,40.87,
1957/11/29,41.72,
1957/12/6,41.31,
1957/12/13,40.73,
1957/12/20,39.48,
1957/12/27,39.78,
1958/1/3,40.87,
1958/1/10,40.37,
1958/1/17,41.1,
1958/1/24,41.71,
1958/1/31,41.7,
1958/2/7,41.73,
1958/2/14,41.33,
1958/2/21,40.88,
1958/2/28,40.84,
1958/3/7,42.07,
1958/3/14,42.33,
1958/3/21,42.42,
1958/3/28,42.2,
1958/4/3,41.48,
1958/4/11,41.74,
1958/4/18,42.71,
1958/4/25,43.36,
1958/5/2,43.69,
1958/5/9,44,
1958/5/16,43.36,
1958/5/23,43.87,
1958/5/30,44.2,
1958/6/6,44.64,
1958/6/13,45.02,
1958/6/20,44.85,
1958/6/27,44.9,
1958/7/3,45.47,
1958/7/11,45.72,
1958/7/18,45.77,
1958/7/25,46.97,
1958/8/1,47.49,
1958/8/8,48.05,
1958/8/15,47.5,
1958/8/22,47.73,
1958/8/29,47.75,
1958/9/5,47.97,
1958/9/12,48.53,
1958/9/19,49.4,
1958/9/26,49.66,
1958/10/3,50.37,
1958/10/10,51.39,
1958/10/17,51.46,
1958/10/24,50.81,
1958/10/31,51.33,
1958/11/7,52.26,
1958/11/14,53.09,
1958/11/21,52.7,
1958/11/28,52.48,
1958/12/5,52.46,
1958/12/12,53.22,
1958/12/19,54.07,
1958/12/24,54.11,
1959/1/2,55.44,
1959/1/9,55.77,
1959/1/16,55.81,
1959/1/23,56,
1959/1/30,55.42,
1959/2/6,54.37,
1959/2/13,54.42,
1959/2/20,55.52,
1959/2/27,55.41,
1959/3/6,56.21,
1959/3/13,56.67,
1959/3/20,56.39,
1959/3/26,55.76,
1959/4/3,56.44,
1959/4/10,56.22,
1959/4/17,57.92,
1959/4/24,57.96,
1959/5/1,57.65,
1959/5/8,57.32,
1959/5/15,58.16,
1959/5/22,58.33,
1959/5/29,58.68,
1959/6/5,57.51,
1959/6/12,57.26,
1959/6/19,57.13,
1959/6/26,57.98,
1959/7/2,59.28,
1959/7/10,59.91,
1959/7/17,59.19,
1959/7/24,59.65,
1959/7/31,60.51,
1959/8/7,59.87,
1959/8/14,59.29,
1959/8/21,59.08,
1959/8/28,59.49,
1959/9/4,58.54,
1959/9/11,57.41,
1959/9/18,56.09,
1959/9/25,56.73,
1959/10/2,57.2,
1959/10/9,57,
1959/10/16,57.33,
1959/10/23,56.56,
1959/10/30,57.52,
1959/11/6,57.6,
1959/11/13,56.85,
1959/11/20,56.97,
1959/11/27,57.7,
1959/12/4,58.85,
1959/12/11,58.88,
1959/12/18,59.14,
1959/12/24,59,
1959/12/31,59.89,
1960/1/8,59.5,
1960/1/15,58.38,
1960/1/22,57.38,
1960/1/29,55.61,
1960/2/5,55.98,
1960/2/12,55.46,
1960/2/19,56.24,
1960/2/26,56.16,
1960/3/4,54.57,
1960/3/11,54.24,
1960/3/18,55.01,
1960/3/25,55.98,
1960/4/1,55.43,
1960/4/8,56.39,
1960/4/14,56.43,
1960/4/22,55.42,
1960/4/29,54.37,
1960/5/6,54.75,
1960/5/13,55.3,
1960/5/20,55.83,
1960/5/27,55.74,
1960/6/3,56.23,
1960/6/10,57.97,
1960/6/17,57.44,
1960/6/24,57.68,
1960/7/1,57.06,
1960/7/8,57.38,
1960/7/15,56.05,
1960/7/22,54.72,
1960/7/29,55.51,
1960/8/5,55.44,
1960/8/12,56.66,
1960/8/19,57.01,
1960/8/26,57.6,
1960/9/2,57,
1960/9/9,56.11,
1960/9/16,55.11,
1960/9/23,53.9,
1960/9/30,53.52,
1960/10/7,54.03,
1960/10/14,54.86,
1960/10/21,53.32,
1960/10/28,53.41,
1960/11/4,54.9,
1960/11/11,55.87,
1960/11/18,55.82,
1960/11/24,56.13,
1960/12/2,55.39,
1960/12/9,56.65,
1960/12/16,57.2,
1960/12/23,57.44,
1960/12/30,58.11,
1961/1/6,58.48,
1961/1/13,59.6,
1961/1/20,59.96,
1961/1/27,61.24,
1961/2/3,62.22,
1961/2/10,61.5,
1961/2/17,62.1,
1961/2/24,62.84,
1961/3/3,63.95,
1961/3/10,63.48,
1961/3/17,64.6,
1961/3/24,64.42,
1961/3/30,65.06,
1961/4/7,65.96,
1961/4/14,66.37,
1961/4/21,65.77,
1961/4/28,65.31,
1961/5/5,66.52,
1961/5/12,66.45,
1961/5/19,67.27,
1961/5/26,66.43,
1961/6/2,66.73,
1961/6/9,66.66,
1961/6/16,65.18,
1961/6/23,65.16,
1961/6/30,64.64,
1961/7/7,65.77,
1961/7/14,65.28,
1961/7/21,64.86,
1961/7/28,66.71,
1961/8/4,67.68,
1961/8/11,68.06,
1961/8/18,68.29,
1961/8/25,67.67,
1961/9/1,68.19,
1961/9/8,67.88,
1961/9/15,67.65,
1961/9/22,66.72,
1961/9/29,66.73,
1961/10/6,67.97,
1961/10/13,68.04,
1961/10/20,68.48,
1961/10/27,68.34,
1961/11/3,69.47,
1961/11/10,71.07,
1961/11/17,71.62,
1961/11/24,71.84,
1961/12/1,71.18,
1961/12/8,72.04,
1961/12/15,72.01,
1961/12/22,70.91,
1961/12/29,71.55,
1962/1/5,69.66,
1962/1/12,69.61,
1962/1/19,68.75,
1962/1/26,68.13,
1962/2/2,69.81,
1962/2/9,70.48,
1962/2/16,70.59,
1962/2/23,70.16,
1962/3/2,70.16,
1962/3/9,70.42,
1962/3/16,70.94,
1962/3/23,70.45,
1962/3/30,69.55,
1962/4/6,68.84,
1962/4/13,67.9,
1962/4/19,68.59,
1962/4/27,66.3,
1962/5/4,66.24,
1962/5/11,62.65,
1962/5/18,63.82,
1962/5/25,59.47,
1962/6/1,59.38,
1962/6/8,58.45,
1962/6/15,55.89,
1962/6/22,52.68,
1962/6/29,54.75,
1962/7/6,56.17,
1962/7/13,57.83,
1962/7/20,56.81,
1962/7/27,57.2,
1962/8/3,58.12,
1962/8/10,57.55,
1962/8/17,59.01,
1962/8/24,59.58,
1962/8/31,59.12,
1962/9/7,58.38,
1962/9/14,58.89,
1962/9/21,57.69,
1962/9/28,56.27,
1962/10/5,57.07,
1962/10/12,56.95,
1962/10/19,55.59,
1962/10/26,54.54,
1962/11/2,57.75,
1962/11/9,58.78,
1962/11/16,60.16,
1962/11/23,61.54,
1962/11/30,62.26,
1962/12/7,63.06,
1962/12/14,62.57,
1962/12/21,62.64,
1962/12/28,62.96,
1963/1/4,64.13,
1963/1/11,64.85,
1963/1/18,65.18,
1963/1/25,65.92,
1963/2/1,66.31,
1963/2/8,66.17,
1963/2/15,66.41,
1963/2/21,65.92,
1963/3/1,64.1,
1963/3/8,65.33,
1963/3/15,65.93,
1963/3/22,66.19,
1963/3/29,66.57,
1963/4/5,68.28,
1963/4/11,68.77,
1963/4/19,69.23,
1963/4/26,69.7,
1963/5/3,70.03,
1963/5/10,70.52,
1963/5/17,70.29,
1963/5/24,70.02,
1963/5/31,70.8,
1963/6/7,70.41,
1963/6/14,70.25,
1963/6/21,70.25,
1963/6/28,69.37,
1963/7/5,70.22,
1963/7/12,69.64,
1963/7/19,68.35,
1963/7/26,68.54,
1963/8/2,69.3,
1963/8/9,70.48,
1963/8/16,71.49,
1963/8/23,71.76,
1963/8/30,72.5,
1963/9/6,72.64,
1963/9/13,73.17,
1963/9/20,73.3,
1963/9/27,72.13,
1963/10/4,72.85,
1963/10/11,72.27,
1963/10/18,73.32,
1963/10/25,74.01,
1963/11/1,73.83,
1963/11/8,73.36,
1963/11/15,72.35,
1963/11/22,69.61,
1963/11/29,73.23,
1963/12/6,74,
1963/12/13,74.06,
1963/12/20,74.28,
1963/12/27,74.44,
1964/1/3,75.5,
1964/1/10,76.24,
1964/1/17,76.56,
1964/1/24,77.11,
1964/1/31,77.04,
1964/2/7,77.18,
1964/2/14,77.48,
1964/2/20,77.62,
1964/2/28,77.8,
1964/3/6,78.31,
1964/3/13,79.14,
1964/3/20,78.92,
1964/3/26,79.19,
1964/4/3,79.94,
1964/4/10,79.85,
1964/4/17,80.55,
1964/4/24,79.75,
1964/5/1,80.17,
1964/5/8,81,
1964/5/15,81.1,
1964/5/22,80.73,
1964/5/28,80.37,
1964/6/5,79.02,
1964/6/12,79.6,
1964/6/19,80.89,
1964/6/26,81.46,
1964/7/2,82.6,
1964/7/10,83.36,
1964/7/17,84.01,
1964/7/24,83.46,
1964/7/31,83.18,
1964/8/7,81.86,
1964/8/14,82.35,
1964/8/21,82.07,
1964/8/28,81.99,
1964/9/4,82.76,
1964/9/11,83.45,
1964/9/18,83.48,
1964/9/25,84.21,
1964/10/2,84.36,
1964/10/9,85.22,
1964/10/16,84.83,
1964/10/23,85.14,
1964/10/30,84.86,
1964/11/6,85.23,
1964/11/13,85.21,
1964/11/20,86.28,
1964/11/27,85.16,
1964/12/4,84.35,
1964/12/11,83.66,
1964/12/18,84.29,
1964/12/24,84.15,
1964/12/31,84.75,
1965/1/8,85.37,
1965/1/15,86.21,
1965/1/22,86.74,
1965/1/29,87.56,
1965/2/5,87.29,
1965/2/12,86.17,
1965/2/19,86.21,
1965/2/26,87.43,
1965/3/5,86.8,
1965/3/12,87.21,
1965/3/19,86.84,
1965/3/26,86.2,
1965/4/2,86.53,
1965/4/9,87.56,
1965/4/15,88.15,
1965/4/23,88.88,
1965/4/30,89.11,
1965/5/7,89.85,
1965/5/14,90.1,
1965/5/21,88.75,
1965/5/28,88.42,
1965/6/4,87.11,
1965/6/11,85.12,
1965/6/18,85.34,
1965/6/25,83.06,
1965/7/2,85.16,
1965/7/9,85.71,
1965/7/16,85.69,
1965/7/23,84.07,
1965/7/30,85.25,
1965/8/6,86.07,
1965/8/13,86.77,
1965/8/20,86.69,
1965/8/27,87.2,
1965/9/3,88.06,
1965/9/10,89.12,
1965/9/17,90.05,
1965/9/24,90.02,
1965/10/1,89.9,
1965/10/8,90.85,
1965/10/15,91.38,
1965/10/22,91.98,
1965/10/29,92.42,
1965/11/5,92.37,
1965/11/12,92.55,
1965/11/19,92.24,
1965/11/26,92.03,
1965/12/3,91.27,
1965/12/10,91.8,
1965/12/17,92.08,
1965/12/23,92.19,
1965/12/31,92.43,
1966/1/7,93.14,
1966/1/14,93.5,
1966/1/21,93.47,
1966/1/28,93.31,
1966/2/4,93.26,
1966/2/11,93.81,
1966/2/18,92.41,
1966/2/25,91.14,
1966/3/4,89.24,
1966/3/11,88.85,
1966/3/18,88.53,
1966/3/25,89.54,
1966/4/1,89.94,
1966/4/7,91.76,
1966/4/15,91.99,
1966/4/22,92.27,
1966/4/29,91.06,
1966/5/6,87.84,
1966/5/13,85.47,
1966/5/20,85.43,
1966/5/27,87.33,
1966/6/3,86.06,
1966/6/10,86.44,
1966/6/17,86.51,
1966/6/24,86.58,
1966/7/1,85.61,
1966/7/8,87.61,
1966/7/15,87.08,
1966/7/22,85.41,
1966/7/29,83.6,
1966/8/5,84,
1966/8/12,83.17,
1966/8/19,79.62,
1966/8/26,76.41,
1966/9/2,77.42,
1966/9/9,76.29,
1966/9/16,79.99,
1966/9/23,77.67,
1966/9/30,76.56,
1966/10/7,73.2,
1966/10/14,76.6,
1966/10/21,78.19,
1966/10/28,80.24,
1966/11/4,80.81,
1966/11/11,81.94,
1966/11/18,81.26,
1966/11/25,80.85,
1966/12/2,80.13,
1966/12/9,82.14,
1966/12/16,81.58,
1966/12/23,81.47,
1966/12/30,80.33,
1967/1/6,82.18,
1967/1/13,84.53,
1967/1/20,86.07,
1967/1/27,86.16,
1967/2/3,87.36,
1967/2/10,87.49,
1967/2/17,87.89,
1967/2/24,87.41,
1967/3/3,88.29,
1967/3/10,88.89,
1967/3/17,90.25,
1967/3/23,90.94,
1967/3/31,90.2,
1967/4/7,89.36,
1967/4/14,90.43,
1967/4/21,92.3,
1967/4/28,94.01,
1967/5/5,94.44,
1967/5/12,93.48,
1967/5/19,92.07,
1967/5/26,90.98,
1967/6/2,89.79,
1967/6/9,91.56,
1967/6/16,92.54,
1967/6/23,92,
1967/6/30,90.64,
1967/7/7,91.69,
1967/7/14,92.74,
1967/7/21,94.04,
1967/7/28,94.49,
1967/8/4,95.83,
1967/8/11,95.15,
1967/8/18,94.78,
1967/8/25,92.7,
1967/9/1,93.68,
1967/9/8,94.36,
1967/9/15,96.27,
1967/9/22,97,
1967/9/29,96.71,
1967/10/6,97.26,
1967/10/13,96,
1967/10/20,95.38,
1967/10/27,94.96,
1967/11/3,91.78,
1967/11/10,92.21,
1967/11/17,92.82,
1967/11/24,93.9,
1967/12/1,94.5,
1967/12/8,95.42,
1967/12/15,95.03,
1967/12/22,95.2,
1967/12/29,96.47,
1968/1/5,95.94,
1968/1/12,96.72,
1968/1/19,95.24,
1968/1/26,93.45,
1968/2/2,92.27,
1968/2/9,89.86,
1968/2/16,89.86,
1968/2/23,90.89,
1968/3/1,89.11,
1968/3/8,89.03,
1968/3/15,89.1,
1968/3/22,88.42,
1968/3/29,90.2,
1968/4/5,93.29,
1968/4/11,96.53,
1968/4/19,95.85,
1968/4/26,97.21,
1968/5/3,98.66,
1968/5/10,98.5,
1968/5/17,96.9,
1968/5/24,97.15,
1968/5/31,98.68,
1968/6/7,101.27,
1968/6/14,101.13,
1968/6/21,100.66,
1968/6/28,99.58,
1968/7/3,100.91,
1968/7/12,102.34,
1968/7/19,100.46,
1968/7/26,98.34,
1968/8/2,96.63,
1968/8/9,97.01,
1968/8/16,98.68,
1968/8/23,98.69,
1968/8/30,98.86,
1968/9/6,101.2,
1968/9/13,100.86,
1968/9/20,101.66,
1968/9/27,102.31,
1968/10/4,103.71,
1968/10/11,103.18,
1968/10/18,104.82,
1968/10/25,104.2,
1968/11/1,103.06,
1968/11/8,103.95,
1968/11/15,105.78,
1968/11/22,106.3,
1968/11/29,108.37,
1968/12/6,107.93,
1968/12/13,107.58,
1968/12/20,106.34,
1968/12/27,104.74,
1969/1/3,103.99,
1969/1/10,100.93,
1969/1/17,102.03,
1969/1/24,102.38,
1969/1/31,103.01,
1969/2/7,103.53,
1969/2/14,103.61,
1969/2/20,99.79,
1969/2/28,98.13,
1969/3/7,98.65,
1969/3/14,98,
1969/3/21,99.63,
1969/3/28,101.51,
1969/4/3,100.68,
1969/4/11,101.65,
1969/4/18,101.24,
1969/4/25,101.72,
1969/5/2,104,
1969/5/9,105.05,
1969/5/16,105.94,
1969/5/23,104.59,
1969/5/29,103.46,
1969/6/6,102.12,
1969/6/13,98.65,
1969/6/20,96.67,
1969/6/27,97.33,
1969/7/3,99.61,
1969/7/11,95.77,
1969/7/18,94.95,
1969/7/25,91.96,
1969/8/1,93.47,
1969/8/8,93.94,
1969/8/15,94,
1969/8/22,95.92,
1969/8/29,95.51,
1969/9/5,93.64,
1969/9/12,94.13,
1969/9/19,95.19,
1969/9/26,94.16,
1969/10/3,93.19,
1969/10/10,93.56,
1969/10/17,96.26,
1969/10/24,98.12,
1969/10/31,97.24,
1969/11/7,98.26,
1969/11/14,97.07,
1969/11/21,94.32,
1969/11/28,93.81,
1969/12/5,91.73,
1969/12/12,90.81,
1969/12/19,91.38,
1969/12/26,91.89,
1970/1/2,93,
1970/1/9,92.4,
1970/1/16,90.92,
1970/1/23,89.07,
1970/1/30,85.02,
1970/2/6,86.33,
1970/2/13,86.54,
1970/2/20,88.03,
1970/2/27,89.5,
1970/3/6,89.44,
1970/3/13,87.86,
1970/3/20,87.06,
1970/3/26,89.92,
1970/4/3,89.39,
1970/4/10,88.24,
1970/4/17,85.67,
1970/4/24,82.77,
1970/5/1,81.44,
1970/5/8,79.44,
1970/5/15,76.9,
1970/5/22,72.25,
1970/5/29,76.55,
1970/6/5,76.17,
1970/6/12,74.21,
1970/6/19,77.05,
1970/6/26,73.47,
1970/7/2,72.92,
1970/7/10,74.57,
1970/7/17,77.69,
1970/7/24,77.82,
1970/7/31,78.05,
1970/8/7,77.28,
1970/8/14,75.18,
1970/8/21,79.24,
1970/8/28,81.86,
1970/9/4,82.83,
1970/9/11,82.52,
1970/9/18,82.62,
1970/9/25,83.97,
1970/10/2,85.16,
1970/10/9,85.08,
1970/10/16,84.28,
1970/10/23,83.77,
1970/10/30,83.25,
1970/11/6,84.22,
1970/11/13,83.37,
1970/11/20,83.72,
1970/11/27,85.93,
1970/12/4,89.46,
1970/12/11,90.26,
1970/12/18,90.22,
1970/12/24,90.61,
1970/12/31,92.15,
1971/1/8,92.19,
1971/1/15,93.03,
1971/1/22,94.88,
1971/1/29,95.88,
1971/2/5,96.93,
1971/2/12,98.43,
1971/2/19,96.74,
1971/2/26,96.75,
1971/3/5,98.96,
1971/3/12,99.57,
1971/3/19,101.01,
1971/3/26,99.95,
1971/4/2,100.56,
1971/4/8,102.1,
1971/4/16,103.49,
1971/4/23,104.05,
1971/4/30,103.95,
1971/5/7,102.87,
1971/5/14,102.21,
1971/5/21,100.99,
1971/5/28,99.63,
1971/6/4,101.3,
1971/6/11,101.07,
1971/6/18,98.97,
1971/6/25,97.99,
1971/7/2,99.78,
1971/7/9,100.69,
1971/7/16,99.11,
1971/7/23,98.94,
1971/7/30,95.58,
1971/8/6,94.25,
1971/8/13,95.69,
1971/8/20,98.33,
1971/8/27,100.24,
1971/9/3,100.69,
1971/9/10,100.42,
1971/9/17,99.96,
1971/9/24,98.15,
1971/10/1,98.93,
1971/10/8,99.36,
1971/10/15,97.79,
1971/10/22,95.51,
1971/10/29,94.23,
1971/11/5,94.46,
1971/11/12,92.12,
1971/11/19,91.61,
1971/11/26,91.92,
1971/12/3,97.06,
1971/12/10,97.69,
1971/12/17,100.26,
1971/12/23,100.74,
1971/12/31,102.09,
1972/1/7,103.47,
1972/1/14,103.39,
1972/1/21,103.65,
1972/1/28,104.16,
1972/2/4,104.86,
1972/2/11,105.08,
1972/2/18,105.28,
1972/2/25,106.18,
1972/3/3,107.94,
1972/3/10,108.37,
1972/3/17,107.92,
1972/3/24,107.52,
1972/3/30,107.2,
1972/4/7,109.62,
1972/4/14,109.84,
1972/4/21,108.89,
1972/4/28,107.67,
1972/5/5,106.63,
1972/5/12,106.38,
1972/5/19,108.98,
1972/5/26,110.66,
1972/6/2,109.73,
1972/6/9,106.86,
1972/6/16,108.36,
1972/6/23,108.27,
1972/6/30,107.14,
1972/7/7,108.69,
1972/7/14,106.8,
1972/7/21,106.66,
1972/7/28,107.38,
1972/8/4,110.43,
1972/8/11,111.95,
1972/8/18,111.76,
1972/8/25,110.67,
1972/9/1,111.51,
