date,wind,hs_300,zz_500,dapan,xiaopan,jiazhi,chengzhang
2011/11/11,2432.91,2695,4062.14,2633.89,3256.93,3526.4,2770.08
2011/11/18,2369.67,2606.5,3963.26,2544.72,3189.9,3412.15,2673.46
2011/11/25,2337.7,2569.97,3911.36,2511.5,3139.24,3359.38,2641.39
2011/12/2,2312.45,2557.31,3817.04,2506.78,3061.27,3380.05,2633.62
2011/12/9,2259.12,2503.46,3663.84,2459.89,2936.82,3372.52,2562.18
2011/12/16,2164.19,2390.13,3427.21,2359.81,2720.25,3297.66,2475.31
2011/12/23,2137.82,2359.16,3327.39,2336.54,2631.82,3294.32,2468.93
2011/12/30,2123.85,2345.74,3266.78,2327.53,2574.52,3296.19,2447.26
2012/1/6,2070.98,2290.6,3087.55,2287.66,2420.93,3295.44,2397.79
2012/1/13,2151.46,2394.33,3233.7,2387.81,2545.34,3402.66,2515.04
2012/1/20,2217.09,2504.09,3315.6,2501.5,2605.27,3570.47,2642.04
2012/2/3,2233.27,2506.09,3383.05,2501.79,2660.6,3560.01,2647.43
2012/2/10,2263.85,2533.62,3488.23,2522.9,2753.08,3558.35,2676.47
2012/2/17,2276.19,2537.09,3565.31,2519.29,2823.84,3530.53,2662.83
2012/2/24,2365.31,2648.02,3756.83,2624.04,2957.53,3644.82,2797.83
2012/3/2,2385.7,2679.93,3794.42,2654.43,2981.17,3697.91,2838.44
2012/3/9,2374.73,2664.3,3848.11,2631.99,3037.56,3633.45,2830.2
2012/3/16,2343.35,2623.52,3786.62,2592.86,2974.83,3557.35,2791.05
2012/3/23,2286.25,2552.94,3670.13,2524.93,2890.42,3478.39,2709.68
2012/3/30,2186.8,2454.9,3416.86,2439.5,2680.65,3435.04,2605.29
2012/4/6,2239.55,2519.83,3554.03,2499.81,2790.73,3475.18,2686.24
2012/4/13,2293.98,2580.45,3675.03,2558.76,2897.7,3544.23,2753.31
2012/4/20,2333.31,2626.84,3736.37,2602.13,2964.4,3616.78,2793.11
2012/4/27,2316.03,2626.16,3664.64,2603.64,2918.88,3628.03,2819.55
2012/5/4,2375.59,2715.88,3758,2689.04,2986.41,3702.44,2930.12
2012/5/11,2323.18,2636.92,3715.39,2609.68,2946.07,3589.34,2841.3
2012/5/18,2275.97,2573.98,3655.86,2551.23,2903.9,3521.05,2777.33
2012/5/25,2266.56,2573.1,3635.52,2549.26,2881.46,3516.45,2777
2012/6/1,2316.07,2633,3744.44,2609.54,2963.39,3567.95,2858.74
2012/6/8,2229.54,2524.33,3564.16,2513.54,2821.04,3439.05,2751.91
2012/6/15,2274.63,2568.05,3648.99,2567.05,2888.69,3508.03,2832.4
2012/6/21,2236.6,2512.19,3590.84,2518.6,2836.75,3460.63,2774.08
2012/6/29,2197.47,2461.61,3470.97,2484.7,2750.21,3444.26,2735.66
2012/7/6,2208.63,2472.61,3486.55,2500.69,2760,3452.94,2781.2
2012/7/13,2177.95,2450.63,3435.08,2479.34,2719.09,3403.48,2765.47
2012/7/20,2150.04,2398.46,3369.91,2429.77,2676.76,3355.05,2668.57
2012/7/27,2107.48,2349.11,3283.59,2379.13,2608.71,3295.5,2619.49
2012/8/3,2109.89,2353.74,3259.86,2390.82,2579.53,3331.22,2632.58
2012/8/10,2157.11,2399.75,3395.85,2432.1,2711.34,3356.06,2680.71
2012/8/17,2099.68,2313.48,3286.78,2347.19,2625.28,3272.72,2575.87
2012/8/24,2078.4,2275.68,3265.75,2307.69,2611.11,3201.3,2522.29
2012/8/31,2025.56,2204.87,3139.5,2238.92,2507.66,3188.47,2435.43
2012/9/7,2117.13,2317.18,3334.66,2349.99,2662.49,3284.48,2574.93
2012/9/14,2114.66,2315.54,3338.04,2344.78,2668.17,3251.27,2561.43
2012/9/21,2015.42,2199.06,3143.71,2232.02,2500.91,3108.64,2437.26
2012/9/28,2073.98,2293.11,3199.75,2329.86,2540.22,3233.85,2554.67
2012/10/12,2093.87,2304.53,3240.4,2339.85,2579.86,3254.91,2556.7
2012/10/19,2119.54,2332.47,3285.45,2368.42,2612.05,3300.53,2615.39
2012/10/26,2051.26,2247.91,3163.3,2286.18,2515.44,3224.62,2512.01
2012/11/2,2102.39,2306.77,3249.55,2345.51,2584.4,3327.21,2595.58
2012/11/9,2044.45,2240.92,3116.98,2282.37,2476.28,3262.75,2530.53
2012/11/16,1985.44,2177.24,3009.15,2222.18,2386.57,3195.06,2459.32
2012/11/23,1995.25,2192.68,3005.46,2240.32,2387.85,3239.35,2464.72
2012/11/30,1932.54,2139.66,2816.62,2194.16,2221.91,3239.05,2428.24
2012/12/7,2013.55,2246.76,2950.19,2304.94,2331.35,3434.78,2543.09
2012/12/14,2095.63,2355.87,3066.23,2419.37,2422.62,3636.45,2680.92
2012/12/21,2105.16,2372,3101.07,2433.09,2445.9,3629.96,2711.53
2012/12/28,2190.89,2480.05,3235.2,2542.61,2557.11,3811.23,2826.5
2013/1/4,2224.87,2524.41,3258.25,2597.98,2566.12,3922.75,2888.28
2013/1/11,2204.14,2483.23,3271.18,2546.5,2587.51,3822.93,2837.27
2013/1/18,2289.14,2595.44,3464.65,2655.15,2739.1,3961.75,2976.86
2013/1/25,2254.06,2571.67,3364.06,2639.12,2652.95,4032.6,2934.91
2013/2/1,2365.68,2743.32,3507.71,2826.34,2765.86,4384.15,3146.72
2013/2/8,2407.64,2771.73,3608.59,2841.06,2841.12,4311.66,3182.48
2013/2/22,2306.68,2596.6,3548.36,2648.89,2793.78,3987.5,2948.47
2013/3/1,2376.78,2668.84,3648.42,2724.31,2876.28,4146.39,3036.35
2013/3/8,2328.43,2606.93,3570.38,2661.6,2823.14,4054.46,2972.48
2013/3/15,2265.39,2539.87,3471.21,2587.78,2744.78,3935.79,2867.82
2013/3/22,2336.32,2618.31,3579.92,2667.57,2831.42,4082.77,2973.74
2013/3/29,2239.27,2495.08,3447.29,2535.49,2738.59,3847.69,2805.65
2013/4/3,2216.9,2483.55,3397.23,2528.96,2695.01,3860.1,2797.22
2013/4/12,2204.93,2462.11,3394.52,2507.16,2686.08,3814.91,2810.47
2013/4/19,2270.85,2533.83,3495.24,2578.98,2768.89,3928.29,2905.81
2013/4/26,2192.49,2447.31,3367.77,2490.07,2666.13,3804.6,2786.6
2013/5/3,2240.58,2492.91,3448.64,2535.9,2734.47,3884.03,2841.13
2013/5/10,2294.45,2540.84,3577.33,2577.4,2854.32,3929.38,2899.09
2013/5/17,2352.75,2592.05,3691.4,2620.18,2935.56,4000.86,2924.38
2013/5/24,2386.63,2597.23,3782.07,2618.56,3008.4,3965.32,2936.36
2013/5/31,2407.31,2606.43,3841.22,2631.61,3046.48,3985.53,2932.97
2013/6/7,2289.76,2484.16,3616.21,2520.47,2882.93,3823.82,2804.27
2013/6/14,2250.71,2416.77,3584.98,2452.14,2856.84,3715.9,2736.18
2013/6/21,2166.03,2317.39,3446.48,2358.41,2762.32,3530.15,2646.03
2013/6/28,2046.27,2200.64,3235.98,2248.95,2599.72,3401.92,2513.36
2013/7/5,2104.14,2226.85,3371.53,2271.92,2712.02,3395.98,2534.17
2013/7/12,2151.32,2275.37,3425.14,2335.56,2754.05,3508.89,2612.57
2013/7/19,2103.61,2190.48,3394.31,2243.02,2727.89,3352.25,2473.9
2013/7/26,2155.9,2224.01,3494.16,2281.1,2812.11,3370.67,2512.44
2013/8/2,2183.58,2247.26,3533.61,2304.05,2847.86,3410.06,2535.95
2013/8/9,2226.61,2286.01,3618.74,2338.69,2919.08,3427.77,2576.47
2013/8/16,2219.21,2304.14,3554.35,2368.5,2869.45,3535.66,2630.72
2013/8/23,2241.41,2286.93,3627.97,2347.13,2941.08,3485.04,2611.99
2013/8/30,2263.44,2313.91,3664.15,2383.92,2958.31,3546.4,2622.28
2013/9/6,2328.55,2357.78,3792.83,2425.76,3074.83,3643.55,2668.67
2013/9/13,2410.42,2488.9,3849.82,2578.03,3103.62,3932.33,2807.45
2013/9/18,2378.73,2432.51,3822.12,2514.84,3099.64,3821.09,2734.34
2013/9/27,2361.24,2394.97,3822.76,2467.53,3120.03,3676.46,2672.78
2013/9/30,2385.78,2409.04,3872.89,2477.31,3174.6,3684.05,2680.29
2013/10/11,2459.19,2468.51,4026.92,2532.97,3273.6,3761.79,2735.21
2013/10/18,2419.27,2426.05,3970.64,2485.69,3236.88,3672.02,2678.82
2013/10/25,2344.98,2368.56,3821.78,2434.23,3102.33,3649.12,2646.51
2013/11/1,2319.55,2384.96,3702.45,2463.37,2991.28,3769.73,2669.34
2013/11/8,2261.93,2307.95,3629.94,2383.13,2944.43,3649.95,2582.11
2013/11/15,2320.5,2350.73,3736.45,2422.26,3027.07,3656.42,2619.47
2013/11/22,2378.95,2397.96,3842.76,2469.67,3121.09,3748.17,2633.15
2013/11/29,2440.5,2438.94,3946.38,2503.68,3200.38,3779.83,2673.33
2013/12/6,2412.14,2452.29,3918.78,2523.82,3116.45,3831.95,2684.59
2013/12/13,2403.8,2406.64,3925.43,2470.85,3147.77,3741.39,2640.4
2013/12/20,2287.22,2278.14,3747,2340.89,3015.25,3542.03,2498.9
2013/12/27,2322.44,2303.48,3800.77,2364.19,3041.24,3568.71,2514.56
2014/1/3,2328.81,2290.78,3816.32,2348.42,3076.86,3527.4,2508.11
2014/1/10,2233.54,2204.85,3628.63,2270.85,2954.95,3440.4,2446.69
2014/1/17,2237.66,2178.49,3671.92,2242.69,2991.23,3390.44,2401.66
2014/1/24,2335.94,2245.68,3882.67,2305.48,3169.24,3443.74,2464.07
2014/1/30,2316.12,2202.45,3885.42,2261.38,3172.05,3400.4,2412.8
2014/2/7,2344.82,2212.48,3957.67,2268.05,3241.62,3390.67,2421.13
2014/2/14,2439.73,2295.58,4134.16,2347.83,3358.08,3516.7,2523.77
2014/2/21,2425.66,2264.29,4121.92,2314.49,3365.73,3461.67,2479.18
2014/2/28,2336.21,2178.97,3975.93,2224.58,3238.61,3348.97,2367.36
2014/3/7,2350.7,2168.36,4012.45,2214.73,3282.03,3332.15,2362.7
2014/3/14,2289.62,2122.84,3888.98,2173.45,3168.92,3279.84,2349.94
2014/3/21,2328.35,2158.8,3952.39,2205.19,3221.9,3378.11,2372.87
2014/3/28,2282.75,2151.97,3865.3,2201.69,3113.01,3419.23,2369.16
2014/4/4,2321.41,2185.47,3939.23,2235.1,3172.32,3451.8,2409.8
2014/4/11,2391.05,2270.67,4021.19,2328.17,3226.84,3615.22,2513.61
2014/4/18,2373.29,2224.48,4029.26,2275.32,3243.35,3503.45,2452.28
2014/4/25,2270.28,2167.83,3800.68,2225.13,3045.08,3487.39,2417.88
2014/4/30,2253.56,2158.66,3766.17,2217.04,3016.77,3475.31,2408.6
2014/5/9,2231.05,2133.91,3716.02,2194.31,2977.99,3434.68,2362.43
2014/5/16,2238.56,2145.95,3726.66,2205.28,2976.49,3466.02,2371.96
2014/5/23,2266.23,2148.41,3786.56,2205.64,3043.35,3474.44,2358.68
2014/5/30,2287.2,2156.46,3829.24,2211.28,3085.66,3484.46,2358.12
2014/6/6,2279.52,2134.72,3818.33,2190.74,3085.56,3455.53,2337.65
2014/6/13,2331.23,2176.24,3891.56,2235.97,3152.73,3532.05,2384.47
2014/6/20,2280.17,2136.73,3789.34,2198.93,3065.08,3489.36,2357.64
2014/6/27,2336.57,2150.26,3889.32,2205.32,3163.35,3459.21,2355.71
2014/7/4,2391.1,2178.7,4004.56,2229.73,3258.94,3496.69,2374.82
2014/7/11,2382.97,2148.01,4029.75,2192.48,3276.73,3451.04,2317.81
2014/7/18,2390.02,2164.14,4042.52,2205.56,3283.02,3485.34,2343.22
2014/7/25,2450.7,2260.45,4089.8,2303.99,3322.81,3670.91,2454.38
2014/8/1,2533.11,2329.4,4210.22,2379.69,3407.44,3780.6,2537.05
2014/8/8,2574,2331.13,4311.7,2376.09,3492.92,3735.14,2517.63
2014/8/15,2629.6,2360.64,4423.64,2402.1,3593.3,3766.49,2530.9
2014/8/22,2675.13,2365.36,4521.75,2404.63,3678.67,3731.83,2533.79
2014/8/29,2632.17,2338.29,4427.88,2379.29,3595.46,3696.69,2499.38
2014/9/5,2776.78,2449.26,4666.47,2491.73,3784.32,3859.89,2609.94
2014/9/12,2809.58,2438.36,4756.95,2474.13,3868.92,3807.66,2568.95
2014/9/19,2807.69,2425.21,4758.73,2455.53,3879.15,3796.57,2546.18
2014/9/26,2849.38,2437.2,4829.94,2463.24,3948.45,3775.11,2533.13
2014/9/30,2886.92,2450.99,4916.12,2472.5,4015,3776.97,2538.09
2014/10/10,2920.16,2466.79,4981.85,2487.61,4076,3793.38,2559.91
2014/10/17,2865.05,2441.73,4860.73,2465.88,3982.67,3763.74,2524.78
2014/10/24,2804.91,2390.71,4774.67,2417.91,3900.03,3716.86,2476.96
2014/10/31,2946.8,2508.33,4986.42,2531.2,4105.39,3932.48,2575.4
2014/11/7,2950.65,2502.15,4977.26,2523.22,4104.16,3902.82,2537.68
2014/11/14,2955.21,2581.09,4909.61,2606.53,4037.59,4091.92,2627.29
2014/11/21,3012.77,2583.46,5029.77,2605.43,4149.96,4033.83,2600.59
2014/11/28,3212.47,2808.82,5245.27,2845.52,4317.82,4479.55,2823.49
2014/12/5,3402.22,3124.89,5333.89,3191.68,4363.53,5066.91,3095.81
2014/12/12,3475.39,3193.23,5493.2,3246.3,4487.33,5075.76,3125.08
2014/12/19,3571.38,3383.17,5524.12,3452.52,4481.8,5584.13,3263.3
2014/12/26,3566.93,3445.84,5422.75,3539.42,4390.11,5764.43,3364.49
2014/12/31,3573.48,3533.71,5322.71,3645.51,4318.58,6084.93,3498.84
2015/1/9,3609.92,3546.72,5409.06,3661.45,4385.4,6059.97,3493.55
2015/1/16,3695.29,3635.15,5520.12,3773.44,4446.19,6243.57,3591.2
2015/1/23,3715.78,3571.73,5633.29,3702.95,4555.55,6016.7,3536.55
2015/1/30,3643.74,3434.39,5632.73,3540.08,4570.21,5656.76,3384.61
2015/2/6,3551.73,3312.42,5534.79,3418.51,4499.47,5390.04,3274.47
2015/2/13,3723.43,3469.83,5769.27,3580.21,4678.22,5615.67,3426.11
2015/2/17,3806.63,3522.32,5911.1,3635.67,4795.51,5661.94,3478.05
2015/2/27,3871.59,3572.84,6018.46,3682.51,4890.83,5736.86,3512.28
2015/3/6,3870.71,3478.52,6133.03,3564.29,5008.82,5473.1,3385.49
2015/3/13,4029.5,3617.66,6329.58,3711.75,5204.55,5797.65,3590.47
2015/3/20,4373.5,3892.57,6850.9,3988.98,5639.53,6215.1,3790.68
2015/3/27,4525.85,3971.7,7155.95,4050.14,5893.58,6277.74,3844.77
2015/4/3,4842.6,4170.54,7679.01,4253.32,6363.03,6493.53,4027.06
2015/4/10,5036.98,4344.42,7952.19,4433.46,6578.19,6896,4197.92
2015/4/17,5186.32,4596.14,7980.76,4701.55,6569.46,7577.7,4409.22
2015/4/24,5420,4702.64,8419.1,4801.59,6889.97,7477.59,4471.19
2015/4/30,5470.83,4749.89,8469.67,4873.6,6928.09,7694.41,4548.33
2015/5/8,5329.79,4558.4,8201.29,4683.39,6775.18,7279.8,4395.61
2015/5/15,5621.26,4617.47,8742.89,4724.52,7279.82,7188.75,4415.99
2015/5/22,6248.23,4951.34,9778.17,5047.95,8101.77,7598.15,4784.11
2015/5/29,6293.91,4840.83,9966.85,4899.49,8274.83,7295.39,4631.3
2015/6/5,6975.5,5230.55,11144.52,5278.76,9265.18,7897.15,4934.25
2015/6/12,7224.26,5335.12,11545.89,5361.14,9653.19,7979.12,5049.71
2015/6/19,6180.03,4637.05,9987.41,4650.07,8427.2,6960.22,4377
2015/6/26,5633.92,4336.19,9078.06,4360.11,7649.2,6710.78,4147
2015/7/3,4635.26,3885.92,7355.49,3944.73,6173.82,6269.85,3936.75
2015/7/10,4697.18,4106.56,7244.78,4199.11,5924.51,6993.26,4133
2015/7/17,5054.52,4151.5,7994.7,4219.14,6527.66,6767.12,4161.79
2015/7/24,5330.21,4176.28,8425.07,4222.23,7007.37,6666.86,4111.33
2015/7/31,4743.51,3816.7,7727.06,3855,6342.21,6071.51,3831.6
2015/8/7,4917.93,3906.94,8013.32,3933.04,6604.62,6204,3917.01
2015/8/14,5294.41,4073.54,8625.24,4088.83,7108.28,6322.58,3965.8
2015/8/21,4571.89,3589.54,7612.9,3603.35,6260.12,5676.42,3561.47
2015/8/28,4104.63,3342.29,6842.89,3359.64,5640.57,5448.5,3389.62
2015/9/2,3781.33,3365.83,6122.55,3396.32,5006.12,5727.58,3448.08
2015/9/11,3983.51,3347.19,6493.32,3375.2,5399.88,5544.88,3427.89
2015/9/18,3763.17,3251.27,6036.88,3297.2,5037.33,5510.44,3347.53
2015/9/25,3779.76,3231.95,6108.38,3274.52,5105.17,5452.34,3325.77
2015/9/30,3777.85,3202.95,6123.73,3244.05,5122.37,5362.73,3321.61
2015/10/9,4000.72,3340.12,6470.05,3379.96,5409.97,5518.2,3428.18
2015/10/16,4365.84,3534.07,7047.56,3571.06,5903.86,5702.32,3603.41
2015/10/23,4448.37,3571.24,7138.23,3606.51,6011.28,5758.65,3633.13
2015/10/30,4423.93,3534.08,7084.97,3572.84,6005.49,5688.27,3600.62
2015/11/6,4737.92,3793.37,7446.85,3846.78,6303.36,6020.65,3856.51
2015/11/13,4792.63,3746.24,7567.11,3797.41,6448.29,5917.87,3817.45
2015/11/20,4935.44,3774.38,7806.27,3821.01,6690.45,5995.86,3871.83
2015/11/27,4672.18,3556.99,7376.12,3599.93,6329.81,5694.29,3678.07
2015/12/4,4799.37,3677.59,7511.68,3727.6,6449.74,5998.83,3859.88
2015/12/11,4697.27,3608.06,7290.7,3664.04,6312.15,5888.1,3823.26
2015/12/18,4983.52,3767.91,7699.37,3823.35,6680.31,6112.79,4011.85
2015/12/25,5066.93,3838.2,7792.12,3907.1,6742.6,6275.31,4125.42
2015/12/31,4949.2,3731,7617.69,3798.82,6623.46,6118.32,4027.52
2016/1/8,4270.37,3361.56,6570.43,3429.2,5604.57,5727.64,3620.95
2016/1/15,3836.08,3118.73,5893.68,3188.77,5015.98,5385.18,3398.65
2016/1/22,3886.4,3113.46,5980.61,3184.14,5088.19,5353.79,3376.6
2016/1/29,3585.34,2946.09,5469.13,3013.44,4639.2,5169.68,3231.1
2016/2/5,3687.72,2963.79,5664.2,3022.22,4841.07,5146.12,3279.63
2016/2/19,3878.65,3035.55,5893.4,3129.48,5151.74,5266.41,3385.69
